time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.570000,0.113705,-0.011306,0.381697,-0.281553,-0.010631,-0.162615,0.575253,-0.009690,1.191559,-0.027567,-0.056245,-0.078625,-0.312192,0.521002,1.193554,-0.014470,0.013987,0.170177,-0.309389,-0.506870,1.191892,-0.028227,0.019812,-0.042187
0.580000,0.111477,-0.011422,0.379730,0.661606,-0.022529,-0.603113,0.577930,-0.009405,1.187741,-0.019648,-0.053973,-0.086440,-0.312030,0.520688,1.200171,-0.013648,0.012770,0.182844,-0.310600,-0.506423,1.199783,-0.030717,0.020478,-0.020762
0.590000,0.118876,-0.011660,0.373263,1.609114,-0.035665,-1.054449,0.580398,-0.009133,1.184176,-0.012566,-0.051813,-0.093323,-0.311879,0.520397,1.206343,-0.012882,0.011655,0.193914,-0.311707,-0.506016,1.207185,-0.032845,0.021016,-0.001369
0.600000,0.135908,-0.012031,0.362216,2.503034,-0.048452,-1.470728,0.582672,-0.008871,1.180847,-0.006238,-0.049758,-0.099362,-0.311736,0.520126,1.212100,-0.012168,0.010634,0.203540,-0.312721,-0.505646,1.214127,-0.034650,0.021438,0.016169
0.610000,0.162013,-0.012533,0.346970,3.278568,-0.059473,-1.791052,0.584769,-0.008620,1.177740,-0.000592,-0.047800,-0.104635,-0.311603,0.519874,1.217469,-0.011501,0.009698,0.211857,-0.313647,-0.505309,1.220640,-0.036167,0.021759,0.032017
0.620000,0.195946,-0.013146,0.328540,3.869657,-0.067879,-1.959666,0.584568,-0.011710,1.173841,-0.001098,-0.054580,-0.111682,-0.310543,0.520464,1.222769,-0.008450,0.010976,0.219718,-0.316099,-0.505432,1.213227,-0.041591,0.020876,0.012912
0.630000,0.235727,-0.013912,0.308483,4.147044,-0.173656,-1.974361,0.584383,-0.014548,1.170197,-0.001546,-0.060486,-0.117867,-0.309563,0.521005,1.227712,-0.005709,0.012088,0.226436,-0.318351,-0.505549,1.206260,-0.046322,0.020036,-0.004451
0.640000,0.278128,-0.015777,0.288393,4.101335,-0.303288,-1.817285,0.584213,-0.017153,1.166791,-0.001942,-0.065606,-0.123267,-0.308659,0.521502,1.232321,-0.003248,0.013050,0.232119,-0.320419,-0.505661,1.199711,-0.050428,0.019235,-0.020219
0.650000,0.319837,-0.018946,0.270013,3.738876,-0.401410,-1.514189,0.584056,-0.019544,1.163608,-0.002291,-0.070016,-0.127953,-0.307824,0.521957,1.236616,-0.001042,0.013877,0.236863,-0.322316,-0.505769,1.193556,-0.053971,0.018473,-0.034524
0.660000,0.357642,-0.023077,0.254792,3.095721,-0.441375,-1.126885,0.583912,-0.021736,1.160635,-0.002598,-0.073787,-0.131988,-0.307053,0.522375,1.240618,0.000933,0.014582,0.240755,-0.324056,-0.505872,1.187769,-0.057006,0.017746,-0.047488
0.670000,0.388726,-0.027578,0.243539,2.243812,-0.423243,-0.730750,0.583779,-0.023745,1.157858,-0.002866,-0.076981,-0.135431,-0.306341,0.522758,1.244345,0.002698,0.015177,0.243872,-0.325652,-0.505971,1.182330,-0.059582,0.017052,-0.059220
0.680000,0.411021,-0.031865,0.236302,1.284506,-0.364278,-0.389645,0.583658,-0.025585,1.155266,-0.003099,-0.079655,-0.138334,-0.305684,0.523108,1.247814,0.004272,0.015673,0.246288,-0.327113,-0.506065,1.177217,-0.061745,0.016389,-0.069821
0.690000,0.423499,-0.035538,0.232493,0.332549,-0.287510,-0.139392,0.583546,-0.027268,1.152846,-0.003300,-0.081860,-0.140745,-0.305078,0.523429,1.251041,0.005673,0.016081,0.248066,-0.328450,-0.506156,1.172411,-0.063536,0.015755,-0.079382
0.700000,0.426302,-0.038426,0.231180,-0.501899,-0.212538,0.015008,0.583443,-0.028807,1.150589,-0.003473,-0.083643,-0.142708,-0.304520,0.523721,1.254041,0.006915,0.016407,0.249266,-0.329673,-0.506243,1.167894,-0.064989,0.015150,-0.087985
0.710000,0.420695,-0.040557,0.231393,-1.128409,-0.150669,0.090326,0.583348,-0.030212,1.148485,-0.003620,-0.085045,-0.144262,-0.304004,0.523989,1.256827,0.008014,0.016662,0.249940,-0.330791,-0.506327,1.163649,-0.066140,0.014570,-0.095708
0.720000,0.408857,-0.042064,0.232339,-1.489369,-0.104483,0.111178,0.585840,-0.027811,1.153068,0.002580,-0.077069,-0.130524,-0.306313,0.524515,1.256081,0.002155,0.017545,0.242540,-0.329010,-0.509169,1.167702,-0.060151,0.007242,-0.084285
0.730000,0.393588,-0.043025,0.233619,-1.494427,0.040306,0.295895,0.588144,-0.025574,1.157415,0.008144,-0.069722,-0.117716,-0.308449,0.524999,1.255335,-0.003114,0.018297,0.235354,-0.327351,-0.511800,1.171541,-0.054629,0.000640,-0.073675
0.740000,0.378464,-0.042488,0.236817,-1.238535,0.208093,0.518633,0.590274,-0.023490,1.161540,0.013128,-0.062955,-0.105773,-0.310424,0.525442,1.254590,-0.007844,0.018931,0.228375,-0.325804,-0.514233,1.175179,-0.049537,-0.005297,-0.063821
0.750000,0.366063,-0.040259,0.242247,-0.846278,0.342123,0.681165,0.592241,-0.021549,1.165454,0.017581,-0.056722,-0.094637,-0.312249,0.525849,1.253847,-0.012080,0.019457,0.221596,-0.324363,-0.516484,1.178627,-0.044843,-0.010625,-0.054670
0.760000,0.357684,-0.036705,0.249262,-0.442619,0.414460,0.737946,0.594059,-0.019740,1.169169,0.021548,-0.050982,-0.084253,-0.313937,0.526221,1.253107,-0.015866,0.019886,0.215011,-0.323020,-0.518565,1.181893,-0.040514,-0.015397,-0.046175
0.770000,0.353374,-0.032454,0.256788,-0.128531,0.423638,0.695507,0.595737,-0.018056,1.172695,0.025070,-0.045697,-0.074572,-0.315495,0.526561,1.252371,-0.019238,0.020227,0.208613,-0.321769,-0.520488,1.184989,-0.036524,-0.019657,-0.038291
0.780000,0.352172,-0.028143,0.263839,0.031600,0.385120,0.595320,0.597286,-0.016487,1.176042,0.028187,-0.040832,-0.065546,-0.316935,0.526872,1.251638,-0.022231,0.020488,0.202396,-0.320603,-0.522264,1.187923,-0.032846,-0.023451,-0.030977
0.790000,0.352479,-0.024245,0.269863,0.009995,0.320097,0.491376,0.598714,-0.015025,1.179219,0.030931,-0.036354,-0.057133,-0.318263,0.527156,1.250909,-0.024879,0.020677,0.196354,-0.319516,-0.523904,1.190703,-0.029457,-0.026816,-0.024194
0.800000,0.352435,-0.021019,0.274853,-0.191781,0.246869,0.431031,0.600030,-0.013664,1.182235,0.033336,-0.032235,-0.049294,-0.319487,0.527414,1.250186,-0.027210,0.020800,0.190482,-0.318503,-0.525418,1.193337,-0.026335,-0.029790,-0.017907
0.810000,0.350212,-0.018540,0.279277,-0.550509,0.176805,0.443564,0.601242,-0.012396,1.185097,0.035429,-0.028447,-0.041991,-0.320616,0.527649,1.249467,-0.029251,0.020864,0.184773,-0.317559,-0.526813,1.195834,-0.023460,-0.032405,-0.012085
0.820000,0.344235,-0.016774,0.283887,-1.025824,0.114563,0.537022,0.601212,-0.014209,1.192989,0.034517,-0.032080,-0.023974,-0.316437,0.524534,1.246294,-0.018623,0.012964,0.173890,-0.317382,-0.526974,1.197193,-0.022481,-0.032016,-0.008877
0.830000,0.333324,-0.015702,0.289614,-1.596966,-0.029345,0.856787,0.601178,-0.015882,1.200466,0.033616,-0.035286,-0.007310,-0.312560,0.521644,1.243259,-0.008988,0.005804,0.163580,-0.317214,-0.527115,1.198481,-0.021548,-0.031593,-0.005903
0.840000,0.316551,-0.016118,0.298688,-2.170636,-0.189698,1.268941,0.601138,-0.017425,1.207550,0.032728,-0.038103,0.008089,-0.308966,0.518965,1.240355,-0.000269,-0.000673,0.153811,-0.317053,-0.527240,1.199703,-0.020658,-0.031141,-0.003148
