time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z,drone3_tau_x,drone3_tau_y,drone3_tau_z,drone3_f_x,drone3_f_y,drone3_f_z,drone4_tau_x,drone4_tau_y,drone4_tau_z,drone4_f_x,drone4_f_y,drone4_f_z
47.700000,0.040167,-0.194395,-0.003174,3.189747,0.175000,31.422500,0.144203,-0.028557,-0.000743,0.511895,1.767639,27.778094,0.114674,0.163448,-0.000640,-2.371055,1.744317,30.057065,-0.098927,0.200783,0.002838,-3.276129,-2.041814,32.757328,-0.180313,-0.035431,0.001430,0.597102,-2.041377,29.025757
47.710000,0.044602,-0.202362,-0.003579,3.188410,0.182388,31.439280,0.146830,-0.024536,-0.001118,0.515713,1.760036,27.774543,0.124192,0.164585,0.000155,-2.370257,1.728556,30.053581,-0.095449,0.198228,0.003010,-3.268270,-2.029426,32.766771,-0.175519,-0.043760,0.000664,0.588189,-2.051098,29.022393
47.720000,0.046337,-0.211230,-0.003681,3.186517,0.192155,31.453034,0.148082,-0.020311,-0.001467,0.517194,1.752579,27.759601,0.134730,0.163267,0.001179,-2.368693,1.714592,30.046839,-0.097498,0.197851,0.002746,-3.258677,-2.014212,32.772329,-0.167994,-0.050810,-0.000076,0.580743,-2.061156,29.025176
47.730000,0.044009,-0.218098,-0.003353,3.184545,0.203658,31.462932,0.147122,-0.016002,-0.001767,0.515961,1.744511,27.724390,0.143472,0.158607,0.002248,-2.365964,1.703188,30.039034,-0.106129,0.199553,0.001934,-3.247628,-1.997548,32.772302,-0.160162,-0.055194,-0.000632,0.574822,-2.070530,29.030536
47.740000,0.038454,-0.221534,-0.002691,3.182441,0.215938,31.468544,0.143874,-0.012260,-0.001972,0.511973,1.735712,27.673343,0.148190,0.151037,0.003149,-2.361464,1.694533,30.032806,-0.118812,0.202613,0.000783,-3.235688,-1.981213,32.767215,-0.154839,-0.056982,-0.000943,0.570209,-2.078717,29.036145
47.750000,0.031970,-0.221898,-0.001935,3.180216,0.228164,31.473254,0.139334,-0.010040,-0.002041,0.505697,1.727079,27.628054,0.148352,0.142425,0.003724,-2.354627,1.688296,30.030564,-0.131622,0.206113,-0.000360,-3.223396,-1.966621,32.757960,-0.153410,-0.057381,-0.001066,0.566698,-2.086001,29.043241
47.760000,0.026572,-0.220442,-0.001292,3.177917,0.239869,31.481153,0.135403,-0.010219,-0.001955,0.498198,1.720904,27.630179,0.145390,0.135292,0.003939,-2.345067,1.683801,30.032456,-0.141821,0.209488,-0.001247,-3.211192,-1.954531,32.745563,-0.154779,-0.057786,-0.001123,0.564194,-2.092868,29.052101
47.770000,0.022919,-0.218520,-0.000830,3.175224,0.250887,31.491487,0.133686,-0.013235,-0.001716,0.489052,1.713883,27.626257,0.142031,0.131760,0.003890,-2.332717,1.680377,30.035976,-0.148623,0.212392,-0.001813,-3.199292,-1.945082,32.729966,-0.156335,-0.059184,-0.001240,0.562739,-2.099454,29.060251
47.780000,0.020460,-0.217966,-0.000481,3.171776,0.261155,31.500787,0.134739,-0.018813,-0.001355,0.479410,1.707760,27.639651,0.140818,0.132656,0.003732,-2.317879,1.677692,30.036911,-0.152537,0.214603,-0.002117,-3.188017,-1.938257,32.712992,-0.155985,-0.061989,-0.001490,0.562579,-2.105633,29.067128
47.790000,0.018303,-0.220829,-0.000139,3.167931,0.270589,31.508249,0.139313,-0.026107,-0.000938,0.470223,1.703795,27.681432,0.142687,0.137227,0.003585,-2.301125,1.675823,30.030856,-0.154012,0.215415,-0.002244,-3.177453,-1.933846,32.695629,-0.153042,-0.065947,-0.001870,0.564114,-2.111193,29.075407
47.800000,0.015923,-0.227898,0.000260,3.164628,0.279014,31.513856,0.146345,-0.033814,-0.000529,0.461500,1.700309,27.712259,0.146553,0.143735,0.003461,-2.283230,1.675149,30.016055,-0.153459,0.214124,-0.002280,-3.167418,-1.931512,32.678633,-0.148014,-0.070136,-0.002302,0.567672,-2.115662,29.086266
47.810000,0.013313,-0.237910,0.000707,3.162849,0.286201,31.515902,0.153737,-0.040541,-0.000182,0.453372,1.696606,27.710588,0.150098,0.150300,0.003290,-2.265113,1.676121,29.995326,-0.151664,0.210662,-0.002307,-3.157453,-1.930843,32.662303,-0.142408,-0.073518,-0.002678,0.573348,-2.118407,29.097895
47.820000,0.010598,-0.248019,0.001161,3.163420,0.291942,31.513425,0.159932,-0.045505,0.000078,0.446597,1.695001,27.708869,0.150971,0.155335,0.002984,-2.247544,1.678876,29.973541,-0.149891,0.206152,-0.002385,-3.147121,-1.931577,32.647597,-0.138099,-0.075568,-0.002919,0.581053,-2.119106,29.109180
47.830000,0.007725,-0.255086,0.001597,3.166811,0.296064,31.507878,0.164319,-0.048746,0.000260,0.441496,1.696694,27.725532,0.148156,0.157839,0.002528,-2.230809,1.682990,29.953678,-0.149098,0.202507,-0.002494,-3.136235,-1.933680,32.635539,-0.136083,-0.076275,-0.002999,0.590587,-2.117883,29.120461
47.840000,0.004662,-0.257562,0.001997,3.173047,0.298413,31.502954,0.166560,-0.050677,0.000393,0.437703,1.700395,27.741343,0.142974,0.157949,0.002023,-2.214838,1.687776,29.937391,-0.149242,0.201307,-0.002536,-3.124799,-1.937126,32.624794,-0.135944,-0.075848,-0.002941,0.601656,-2.114980,29.130999
47.850000,0.001870,-0.256554,0.002323,3.181824,0.298874,31.502390,0.166701,-0.051755,0.000501,0.434746,1.704257,27.730764,0.138170,0.156654,0.001623,-2.199437,1.692727,29.925266,-0.149780,0.202987,-0.002429,-3.113122,-1.941841,32.613414,-0.136542,-0.074687,-0.002797,0.613926,-2.110572,29.139465
47.860000,0.000417,-0.254964,0.002491,3.192495,0.297461,31.505066,0.165641,-0.052398,0.000596,0.432715,1.708524,27.703501,0.136217,0.155334,0.001437,-2.184275,1.697637,29.914807,-0.150452,0.206424,-0.002214,-3.101701,-1.947734,32.600162,-0.137058,-0.073277,-0.002620,0.627128,-2.104851,29.146370
47.870000,0.001341,-0.255949,0.002421,3.204577,0.294453,31.506524,0.164752,-0.052887,0.000675,0.431948,1.714498,27.684393,0.137990,0.155394,0.001450,-2.169264,1.702769,29.903473,-0.151651,0.209650,-0.002048,-3.090966,-1.954817,32.585163,-0.137316,-0.071802,-0.002433,0.641052,-2.097959,29.152541
47.880000,0.004800,-0.260828,0.002106,3.218484,0.290429,31.505420,0.164636,-0.053224,0.000726,0.432371,1.721980,27.671081,0.142551,0.157868,0.001527,-2.154813,1.708763,29.891592,-0.153675,0.211105,-0.002059,-3.081004,-1.963232,32.568853,-0.137912,-0.070214,-0.002220,0.655468,-2.089964,29.157530
47.890000,0.009694,-0.267162,0.001634,3.234910,0.286060,31.501833,0.164700,-0.053224,0.000748,0.433710,1.730164,27.650987,0.147026,0.162282,0.001483,-2.141377,1.715969,29.877368,-0.155837,0.210766,-0.002185,-3.071577,-1.973118,32.551283,-0.139951,-0.068415,-0.001950,0.670132,-2.081104,29.160901
47.900000,0.014092,-0.270490,0.001166,3.253883,0.281811,31.495295,0.164323,-0.053000,0.000757,0.436154,1.740094,27.642707,0.149061,0.167728,0.001195,-2.129482,1.724334,29.860466,-0.156351,0.210180,-0.002164,-3.062582,-1.984442,32.533574,-0.144230,-0.066401,-0.001603,0.684786,-2.071877,29.162405
47.910000,0.016163,-0.268521,0.000881,3.275074,0.277801,31.490165,0.162770,-0.052815,0.000782,0.439356,1.750490,27.629638,0.147632,0.173120,0.000654,-2.119695,1.733499,29.842806,-0.153202,0.211042,-0.001697,-3.054312,-1.996753,32.517690,-0.150654,-0.064336,-0.001192,0.699186,-2.062970,29.161869
47.920000,0.014923,-0.262123,0.000902,3.297867,0.273743,31.491944,0.159714,-0.052938,0.000848,0.443143,1.760437,27.603679,0.143120,0.177559,-0.000054,-2.112373,1.742843,29.826158,-0.145516,0.213705,-0.000676,-3.047373,-2.009090,32.505642,-0.158036,-0.062539,-0.000770,0.713125,-2.055039,29.158620
47.930000,0.010387,-0.254174,0.001264,3.320977,0.268982,31.498909,0.156275,-0.053668,0.000956,0.448694,1.774109,27.636781,0.136702,0.180642,-0.000817,-2.107584,1.751634,29.810984,-0.134133,0.216490,0.000711,-3.042154,-2.020086,32.497368,-0.164716,-0.061400,-0.000406,0.726479,-2.048514,29.151943
47.940000,0.003579,-0.248429,0.001899,3.343572,0.262738,31.508669,0.154178,-0.054988,0.001077,0.455266,1.787989,27.675504,0.129600,0.182386,-0.001541,-2.105219,1.759210,29.797154,-0.121416,0.216994,0.002082,-3.038594,-2.028438,32.492484,-0.169315,-0.061151,-0.000157,0.739289,-2.043660,29.143175
47.950000,-0.003677,-0.246326,0.002622,3.365925,0.254388,31.522807,0.152907,-0.055670,0.001141,0.462343,1.799998,27.688387,0.122580,0.182782,-0.002164,-2.105080,1.765065,29.784675,-0.109944,0.213773,0.003087,-3.036226,-2.033366,32.492073,-0.171080,-0.061556,-0.000031,0.751646,-2.040376,29.133162
47.960000,-0.008721,-0.245279,0.003115,3.387981,0.243662,31.538623,0.153175,-0.054995,0.001083,0.470467,1.813060,27.719686,0.116285,0.181664,-0.002627,-2.107036,1.768984,29.776007,-0.101326,0.207277,0.003588,-3.034169,-2.034567,32.496521,-0.170395,-0.062043,0.000018,0.763634,-2.038394,29.123345
47.970000,-0.008724,-0.242230,0.003035,3.409088,0.230961,31.552853,0.154765,-0.052544,0.000876,0.479330,1.827536,27.771473,0.111144,0.178059,-0.002837,-2.110659,1.770831,29.772018,-0.096087,0.199894,0.003682,-3.031477,-2.032073,32.504793,-0.168385,-0.061874,0.000069,0.775233,-2.037409,29.114990
47.980000,-0.002094,-0.237008,0.002190,3.429142,0.217505,31.570946,0.155964,-0.048310,0.000548,0.487750,1.840939,27.803970,0.108013,0.171678,-0.002712,-2.115189,1.770633,29.772985,-0.093998,0.194628,0.003581,-3.027568,-2.026122,32.514619,-0.166379,-0.060488,0.000198,0.786261,-2.037209,29.108803
47.990000,0.010471,-0.231172,0.000659,3.447988,0.205014,31.597052,0.154835,-0.043168,0.000193,0.494859,1.851820,27.798801,0.107610,0.163362,-0.002251,-2.119857,1.768783,29.780367,-0.094416,0.193258,0.003462,-3.022405,-2.017050,32.522909,-0.165165,-0.057762,0.000437,0.796380,-2.037680,29.104386
48.000000,0.025398,-0.226436,-0.001154,3.464697,0.195126,31.625601,0.150893,-0.038807,-0.000064,0.500810,1.861586,27.785463,0.109413,0.154546,-0.001578,-2.123652,1.765598,29.790996,-0.096566,0.195277,0.003372,-3.016431,-2.005304,32.527580,-0.165082,-0.054120,0.000767,0.805249,-2.038940,29.102730
48.010000,0.037670,-0.223687,-0.002672,3.478645,0.188791,31.651112,0.145160,-0.036945,-0.000116,0.506111,1.871506,27.792081,0.111858,0.147370,-0.000941,-2.125805,1.761291,29.801006,-0.099756,0.198101,0.003214,-3.010238,-1.991462,32.528895,-0.165455,-0.050143,0.001127,0.812604,-2.041239,29.105718
48.020000,0.043761,-0.221644,-0.003489,3.489939,0.185985,31.673914,0.139087,-0.038458,0.000076,0.510957,1.880408,27.808464,0.113026,0.143492,-0.000586,-2.126282,1.756032,29.810230,-0.103518,0.198565,0.002839,-3.004018,-1.976141,32.528261,-0.164704,-0.046144,0.001450,0.818115,-2.044297,29.110423
48.030000,0.043512,-0.217993,-0.003580,3.498631,0.185911,31.696422,0.133951,-0.043064,0.000471,0.515653,1.886845,27.817569,0.111438,0.142702,-0.000613,-2.125423,1.749621,29.818655,-0.107643,0.194952,0.002165,-2.997290,-1.959909,32.526735,-0.162251,-0.042252,0.001705,0.821510,-2.047612,29.114500
48.040000,0.039937,-0.212420,-0.003273,3.504397,0.187608,31.720651,0.130730,-0.049573,0.000969,0.521092,1.891584,27.831424,0.107394,0.143378,-0.000907,-2.123583,1.741567,29.825983,-0.111983,0.188262,0.001274,-2.989168,-1.943267,32.524603,-0.158829,-0.038459,0.001914,0.822648,-2.050842,29.118993
48.050000,0.036885,-0.207783,-0.002987,3.506606,0.190506,31.744533,0.129624,-0.056469,0.001457,0.528152,1.895977,27.867347,0.103088,0.143637,-0.001198,-2.120905,1.731456,29.831899,-0.116312,0.181723,0.000390,-2.978912,-1.926627,32.521302,-0.155777,-0.034839,0.002107,0.821392,-2.053726,29.124209
48.060000,0.036493,-0.208708,-0.002941,3.505112,0.194601,31.763286,0.129612,-0.062417,0.001855,0.536346,1.897339,27.882247,0.101424,0.142543,-0.001217,-2.117229,1.719299,29.835752,-0.120540,0.178750,-0.000267,-2.966457,-1.910334,32.516144,-0.154797,-0.031982,0.002292,0.817655,-2.056192,29.129162
48.070000,0.038109,-0.218044,-0.003051,3.501202,0.200200,31.774956,0.128960,-0.066620,0.002139,0.546036,1.896840,27.891887,0.104267,0.140634,-0.000858,-2.112272,1.705678,29.836624,-0.125243,0.180869,-0.000654,-2.952638,-1.894850,32.510119,-0.156995,-0.030954,0.002422,0.811509,-2.058417,29.131202
48.080000,0.039360,-0.234082,-0.003061,3.497135,0.207454,31.780378,0.126586,-0.069183,0.002333,0.557230,1.894714,27.902102,0.111373,0.139451,-0.000229,-2.105978,1.691658,29.834844,-0.131334,0.186449,-0.000952,-2.938495,-1.880704,32.502615,-0.162371,-0.032838,0.002419,0.803354,-2.060898,29.128333
48.090000,0.038141,-0.250411,-0.002771,3.494580,0.216050,31.778231,0.122859,-0.070929,0.002487,0.569778,1.890606,27.912220,0.120467,0.140056,0.000443,-2.098744,1.678457,29.832606,-0.139390,0.191991,-0.001420,-2.924563,-1.868502,32.490832,-0.169842,-0.038105,0.002212,0.794034,-2.064515,29.122760
48.100000,0.034270,-0.260393,-0.002208,3.493963,0.225303,31.768004,0.119327,-0.072541,0.002619,0.583600,1.884244,27.921460,0.128301,0.141743,0.000961,-2.090741,1.666603,29.827261,-0.148705,0.194819,-0.002146,-2.911017,-1.859114,32.474965,-0.176585,-0.045941,0.001780,0.784556,-2.069935,29.116236
48.110000,0.029196,-0.261944,-0.001554,3.495292,0.234562,31.756906,0.118021,-0.074002,0.002682,0.598609,1.875557,27.927469,0.133397,0.143006,0.001300,-2.082345,1.656385,29.820824,-0.156605,0.194416,-0.002917,-2.897753,-1.853276,32.457560,-0.179608,-0.054313,0.001190,0.775704,-2.076944,29.106512
48.120000,0.024220,-0.257344,-0.000948,3.498077,0.243379,31.752223,0.120789,-0.074727,0.002593,0.614697,1.865081,27.930210,0.136118,0.141831,0.001597,-2.073574,1.647794,29.814999,-0.159605,0.192138,-0.003335,-2.884473,-1.850954,32.440346,-0.178369,-0.061112,0.000584,0.768054,-2.085195,29.096861
48.130000,0.019667,-0.251416,-0.000398,3.501689,0.251459,31.756928,0.127886,-0.073533,0.002259,0.631554,1.853751,27.929526,0.138372,0.137315,0.002033,-2.063892,1.640756,29.809720,-0.156041,0.189849,-0.003141,-2.870943,-1.851173,32.423712,-0.173859,-0.065085,0.000091,0.761841,-2.094337,29.093001
48.140000,0.015334,-0.248307,0.000147,3.505105,0.258463,31.763890,0.138501,-0.069751,0.001650,0.648723,1.843011,27.929786,0.142204,0.130544,0.002692,-2.052633,1.635542,29.805554,-0.147825,0.188524,-0.002450,-2.857306,-1.852603,32.409128,-0.167646,-0.066384,-0.000249,0.756908,-2.103773,29.096682
48.150000,0.011515,-0.250441,0.000673,3.508062,0.264079,31.766117,0.149312,-0.062825,0.000806,0.665392,1.833833,27.930447,0.147831,0.123774,0.003459,-2.039188,1.632598,29.801356,-0.139381,0.187741,-0.001689,-2.843710,-1.854163,32.396851,-0.161502,-0.066661,-0.000504,0.752944,-2.112744,29.104866
48.160000,0.009184,-0.257759,0.001071,3.511622,0.268224,31.763642,0.156596,-0.053533,-0.000120,0.680466,1.826253,27.926216,0.153503,0.119243,0.004084,-2.023307,1.632258,29.795067,-0.135006,0.186870,-0.001283,-2.830107,-1.855534,32.385838,-0.156756,-0.068321,-0.000817,0.749898,-2.120704,29.113854
48.170000,0.009100,-0.267681,0.001231,3.517170,0.271126,31.758476,0.159488,-0.044136,-0.000945,0.693167,1.820162,27.918958,0.156808,0.118020,0.004339,-2.005318,1.634567,29.786529,-0.136172,0.186201,-0.001352,-2.816397,-1.857219,32.374947,-0.153567,-0.073051,-0.001308,0.748223,-2.127530,29.122831
48.180000,0.010692,-0.276562,0.001182,3.525355,0.273171,31.750061,0.158308,-0.036676,-0.001528,0.703182,1.815354,27.913039,0.156147,0.119580,0.004141,-1.985916,1.639141,29.777076,-0.140798,0.186815,-0.001651,-2.802591,-1.859992,32.362546,-0.150802,-0.080506,-0.001986,0.748700,-2.133228,29.132368
48.190000,0.011976,-0.281888,0.001121,3.536269,0.274627,31.739013,0.154806,-0.032404,-0.001823,0.710559,1.811356,27.910488,0.151793,0.122544,0.003590,-1.965768,1.645207,29.767608,-0.145210,0.189643,-0.001798,-2.789080,-1.864353,32.348131,-0.146999,-0.088178,-0.002701,0.751951,-2.137474,29.141121
48.200000,0.011037,-0.282891,0.001262,3.549804,0.275395,31.729022,0.151098,-0.031381,-0.001877,0.715620,1.807770,27.911071,0.145928,0.125982,0.002892,-1.945367,1.651947,29.758289,-0.146730,0.194327,-0.001575,-2.776569,-1.870250,32.332445,-0.141918,-0.092853,-0.003217,0.758061,-2.139700,29.147186
48.210000,0.007813,-0.280142,0.001623,3.565550,0.275049,31.723642,0.149200,-0.032564,-0.001812,0.718712,1.804227,27.910929,0.141232,0.129966,0.002229,-1.925054,1.658805,29.747777,-0.145153,0.199341,-0.001052,-2.765756,-1.877224,32.317128,-0.137129,-0.092773,-0.003354,0.766591,-2.139733,29.153128
48.220000,0.004478,-0.275280,0.001974,3.582723,0.273198,31.723423,0.150225,-0.034367,-0.001765,0.720115,1.800784,27.906698,0.139390,0.135220,0.001672,-1.905188,1.665607,29.733578,-0.142107,0.203102,-0.000466,-2.757118,-1.884823,32.304552,-0.134329,-0.088103,-0.003075,0.776647,-2.137664,29.160590
48.230000,0.003858,-0.270522,0.002007,3.600423,0.269911,31.725943,0.153409,-0.035363,-0.001814,0.719547,1.796786,27.881361,0.140684,0.142426,0.001202,-1.886557,1.672735,29.716961,-0.139104,0.204872,0.000002,-2.750555,-1.892642,32.294310,-0.134724,-0.081304,-0.002529,0.787284,-2.133970,29.171081
48.240000,0.007016,-0.267727,0.001607,3.618130,0.265809,31.728758,0.157325,-0.035045,-0.001957,0.717793,1.794685,27.866983,0.143339,0.150460,0.000767,-1.870020,1.680650,29.698996,-0.136432,0.205192,0.000351,-2.745776,-1.900428,32.285668,-0.137443,-0.075510,-0.001972,0.797753,-2.128890,29.179924
48.250000,0.012092,-0.267187,0.000983,3.635872,0.261691,31.731256,0.160171,-0.033881,-0.002116,0.714468,1.793967,27.853045,0.145252,0.157037,0.000364,-1.856044,1.689462,29.679552,-0.133122,0.204978,0.000716,-2.742650,-1.907971,32.279305,-0.140938,-0.073590,-0.001667,0.807982,-2.122815,29.185651
48.260000,0.015521,-0.267373,0.000539,3.653819,0.257965,31.733751,0.160464,-0.032983,-0.002180,0.709148,1.793456,27.823978,0.145251,0.160076,0.000046,-1.844704,1.699075,29.660369,-0.127782,0.204309,0.001219,-2.741107,-1.914804,32.275928,-0.142966,-0.076059,-0.001719,0.818490,-2.115981,29.188391
48.270000,0.014583,-0.266313,0.000589,3.672025,0.254339,31.737958,0.158393,-0.033639,-0.002069,0.702647,1.794275,27.803900,0.143490,0.159143,-0.000145,-1.835717,1.709303,29.644903,-0.119901,0.202558,0.001867,-2.740910,-1.920119,32.275543,-0.142216,-0.081049,-0.002032,0.829959,-2.108263,29.188807
48.280000,0.009283,-0.262825,0.001137,3.690238,0.249980,31.746007,0.155910,-0.036737,-0.001774,0.696416,1.798614,27.832491,0.140677,0.155769,-0.000246,-1.828591,1.719899,29.635649,-0.110529,0.199386,0.002547,-2.741720,-1.923066,32.278897,-0.139281,-0.085391,-0.002358,0.842815,-2.099407,29.188822
48.290000,0.002270,-0.257110,0.001882,3.707756,0.244023,31.758119,0.153896,-0.042123,-0.001330,0.689080,1.801092,27.828983,0.137293,0.152558,-0.000379,-1.822772,1.730411,29.630704,-0.101808,0.195052,0.003087,-2.742998,-1.922961,32.285607,-0.136280,-0.086289,-0.002432,0.856899,-2.089205,29.189466
48.300000,-0.003066,-0.250584,0.002429,3.723823,0.236064,31.773854,0.153536,-0.048904,-0.000826,0.682038,1.803518,27.821429,0.133600,0.152077,-0.000682,-1.818004,1.740248,29.625705,-0.096157,0.190325,0.003321,-2.744201,-1.919597,32.294806,-0.135843,-0.082751,-0.002100,0.871471,-2.077766,29.190458
48.310000,-0.004544,-0.244707,0.002519,3.737907,0.226342,31.792577,0.155736,-0.055976,-0.000358,0.676339,1.807394,27.828653,0.129972,0.155581,-0.001210,-1.814793,1.749106,29.620327,-0.095104,0.185628,0.003139,-2.744794,-1.913310,32.304614,-0.139724,-0.076062,-0.001398,0.885540,-2.065690,29.191070
48.320000,-0.001799,-0.240104,0.002100,3.749495,0.215569,31.811725,0.160085,-0.062273,0.000009,0.672123,1.812499,27.840068,0.126382,0.161664,-0.001885,-1.813823,1.756687,29.613729,-0.098542,0.180927,0.002547,-2.744315,-1.904915,32.313526,-0.147845,-0.068927,-0.000523,0.898312,-2.054020,29.191228
48.330000,0.004482,-0.237136,0.001251,3.758371,0.204708,31.829802,0.164866,-0.066897,0.000254,0.668866,1.817334,27.826586,0.123040,0.167610,-0.002530,-1.815617,1.762792,29.606109,-0.104689,0.176244,0.001703,-2.742409,-1.895419,32.321206,-0.158063,-0.063935,0.000273,0.909395,-2.043736,29.189336
48.340000,0.013605,-0.236094,0.000057,3.764854,0.194837,31.848086,0.168434,-0.069506,0.000393,0.666678,1.822438,27.794593,0.120140,0.170976,-0.002978,-1.820284,1.767366,29.598899,-0.111016,0.172268,0.000872,-2.738814,-1.885602,32.327402,-0.167368,-0.062445,0.000792,0.918849,-2.035380,29.182645
48.350000,0.024955,-0.236664,-0.001403,3.769239,0.187082,31.866261,0.170221,-0.070439,0.000458,0.666154,1.829815,27.776505,0.117485,0.170754,-0.003174,-1.827579,1.770519,29.595228,-0.115718,0.170216,0.000290,-2.733520,-1.875825,32.331773,-0.173975,-0.064293,0.000984,0.927195,-2.029293,29.172592
48.360000,0.037201,-0.237803,-0.002970,3.771530,0.182503,31.881779,0.170096,-0.070066,0.000475,0.666826,1.838550,27.762213,0.114064,0.167037,-0.003184,-1.836739,1.772076,29.594776,-0.118688,0.170790,0.000013,-2.726911,-1.866183,32.334567,-0.177373,-0.067934,0.000934,0.935090,-2.025600,29.162690
48.370000,0.047896,-0.238183,-0.004345,3.771679,0.181835,31.893269,0.168305,-0.068668,0.000457,0.668571,1.848655,27.757430,0.109227,0.161204,-0.003133,-1.846983,1.771748,29.598337,-0.121082,0.172914,-0.000116,-2.719538,-1.856754,32.336054,-0.177865,-0.071338,0.000793,0.942902,-2.023990,29.153473
48.380000,0.054187,-0.236949,-0.005178,3.769641,0.185171,31.901689,0.165344,-0.066461,0.000406,0.670909,1.859195,27.753952,0.103046,0.154299,-0.003084,-1.857613,1.769107,29.606373,-0.124119,0.174152,-0.000344,-2.711637,-1.847745,32.335777,-0.176659,-0.073073,0.000700,0.950639,-2.023999,29.144302
48.390000,0.054324,-0.234786,-0.005246,3.765498,0.191853,31.909836,0.161693,-0.063746,0.000332,0.673559,1.869792,27.751836,0.097018,0.146881,-0.002981,-1.868067,1.763847,29.620135,-0.128124,0.172649,-0.000807,-2.703096,-1.839633,32.334927,-0.175158,-0.072841,0.000727,0.958137,-2.025433,29.136685
48.400000,0.048845,-0.234018,-0.004594,3.759271,0.200657,31.917994,0.158092,-0.061166,0.000260,0.677082,1.882341,27.783791,0.093313,0.138692,-0.002673,-1.877450,1.755696,29.635737,-0.132436,0.168862,-0.001420,-2.693566,-1.832954,32.335639,-0.173686,-0.071053,0.000857,0.965130,-2.028225,29.132114
48.410000,0.040602,-0.237616,-0.003545,3.751523,0.210301,31.925655,0.154733,-0.059330,0.000229,0.680119,1.893157,27.798399,0.094182,0.130527,-0.002061,-1.885032,1.745064,29.651700,-0.136106,0.165460,-0.001948,-2.682603,-1.827908,32.336871,-0.171721,-0.068316,0.001031,0.971281,-2.032140,29.130054
48.420000,0.033282,-0.246636,-0.002539,3.742977,0.219909,31.928101,0.151566,-0.058689,0.000274,0.682971,1.902809,27.807175,0.100011,0.123570,-0.001191,-1.890226,1.732826,29.665591,-0.139049,0.165739,-0.002190,-2.670256,-1.824445,32.336159,-0.168953,-0.065227,0.001196,0.976315,-2.036867,29.130337
48.430000,0.029656,-0.259494,-0.001924,3.734983,0.229302,31.923509,0.148990,-0.059477,0.000402,0.686026,1.911801,27.819561,0.109007,0.119322,-0.000267,-1.892846,1.720085,29.675984,-0.141761,0.170923,-0.002115,-2.657386,-1.822574,32.332301,-0.165520,-0.062122,0.001330,0.980045,-2.042086,29.133428
48.440000,0.030206,-0.271996,-0.001796,3.728749,0.238874,31.911789,0.147524,-0.061415,0.000583,0.689493,1.920032,27.834395,0.117812,0.118545,0.000443,-1.893239,1.707797,29.683288,-0.144164,0.178894,-0.001835,-2.645118,-1.822342,32.324631,-0.161837,-0.059079,0.001443,0.982286,-2.047411,29.138567
48.450000,0.033246,-0.280182,-0.001990,3.724979,0.249205,31.895891,0.147460,-0.063684,0.000751,0.693552,1.927520,27.850254,0.123172,0.120569,0.000762,-1.891897,1.696211,29.686587,-0.145138,0.185580,-0.001494,-2.634282,-1.823747,32.314273,-0.158525,-0.056160,0.001551,0.982854,-2.052479,29.144303
48.460000,0.036003,-0.282435,-0.002197,3.723700,0.260641,31.880021,0.148650,-0.065252,0.000835,0.698232,1.934356,27.865471,0.123956,0.123719,0.000710,-1.889433,1.685102,29.687107,-0.143154,0.187661,-0.001161,-2.624905,-1.826447,32.302727,-0.156121,-0.053530,0.001660,0.981655,-2.057165,29.150620
48.470000,0.036109,-0.280018,-0.002126,3.724259,0.273012,31.866388,0.150446,-0.065329,0.000794,0.703373,1.940663,27.878736,0.122076,0.126526,0.000493,-1.886441,1.674180,29.689113,-0.137854,0.184897,-0.000827,-2.616334,-1.829709,32.291392,-0.154536,-0.051313,0.001759,0.978637,-2.061414,29.157099
48.480000,0.032749,-0.275787,-0.001655,3.726053,0.285686,31.856633,0.151823,-0.063755,0.000641,0.708658,1.946503,27.889375,0.120672,0.127971,0.000375,-1.883197,1.663367,29.695036,-0.130864,0.180218,-0.000464,-2.607966,-1.832792,32.282934,-0.153449,-0.049626,0.001828,0.973784,-2.065146,29.162686
48.490000,0.026969,-0.271724,-0.000889,3.728515,0.297812,31.849936,0.151854,-0.061127,0.000441,0.713737,1.951823,27.897692,0.122737,0.128192,0.000542,-1.879332,1.652708,29.700366,-0.124606,0.177294,-0.000062,-2.599588,-1.835163,32.278194,-0.152735,-0.048657,0.001849,0.967154,-2.068282,29.166489
48.500000,0.021141,-0.268514,-0.000105,3.731435,0.308724,31.846284,0.150154,-0.058528,0.000283,0.718380,1.956486,27.905355,0.129791,0.128555,0.001018,-1.874710,1.642999,29.703255,-0.120917,0.178433,0.000362,-2.591330,-1.836508,32.273866,-0.152636,-0.048700,0.001808,0.958909,-2.070811,29.167938
48.510000,0.017732,-0.265901,0.000397,3.734484,0.318209,31.844075,0.147011,-0.057065,0.000242,0.722576,1.960324,27.914846,0.140626,0.129934,0.001675,-1.869453,1.635386,29.702681,-0.120313,0.183808,0.000777,-2.583890,-1.836964,32.267557,-0.153447,-0.050176,0.001684,0.949342,-2.072801,29.166410
