time,load_gps_x,load_gps_y,load_gps_z,drone0_gps_x,drone0_gps_y,drone0_gps_z,drone1_gps_x,drone1_gps_y,drone1_gps_z,drone2_gps_x,drone2_gps_y,drone2_gps_z,drone3_gps_x,drone3_gps_y,drone3_gps_z,drone4_gps_x,drone4_gps_y,drone4_gps_z
15.880000,2.623061,-1.467866,1.667332,3.100338,-1.409666,2.935927,2.669076,-0.880549,3.061377,2.105043,-1.092144,2.992600,2.111588,-1.710784,3.008014,2.756572,-1.915189,3.003890
15.890000,2.623061,-1.467866,1.667332,3.100338,-1.409666,2.935927,2.669076,-0.880549,3.061377,2.105043,-1.092144,2.992600,2.111588,-1.710784,3.008014,2.756572,-1.915189,3.003890
15.900000,2.623061,-1.467866,1.667332,3.100338,-1.409666,2.935927,2.669076,-0.880549,3.061377,2.105043,-1.092144,2.992600,2.111588,-1.710784,3.008014,2.756572,-1.915189,3.003890
15.910000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
15.920000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
15.930000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
15.940000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
15.950000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
15.960000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
15.970000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
15.980000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
15.990000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
16.000000,2.591429,-1.443711,1.608722,3.059706,-1.452268,2.960109,2.695535,-0.932012,3.066616,2.106834,-1.137404,2.983551,2.115397,-1.770681,3.058168,2.693662,-2.034037,3.047092
16.010000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.020000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.030000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.040000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.050000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.060000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.070000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.080000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.090000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.100000,2.521751,-1.484288,1.585232,3.061067,-1.546529,2.969129,2.687363,-0.980120,3.064288,2.100148,-1.181455,3.011777,2.052543,-1.834490,2.968368,2.689233,-2.025503,3.000064
16.110000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.120000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.130000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.140000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.150000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.160000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.170000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.180000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.190000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.200000,2.519950,-1.472822,1.612200,3.029641,-1.550490,2.915442,2.643840,-0.987650,2.954395,2.067530,-1.222347,2.957890,2.059944,-1.850485,2.886317,2.654847,-2.088810,2.909347
16.210000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.220000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.230000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.240000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.250000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.260000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.270000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.280000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.290000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.300000,2.458401,-1.506365,1.692219,3.036400,-1.586932,2.917626,2.651044,-1.090281,2.940105,2.055232,-1.245024,2.894477,2.049785,-1.889154,2.892032,2.643893,-2.126848,2.940384
16.310000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.320000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.330000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.340000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.350000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.360000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.370000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.380000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.390000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.400000,2.402416,-1.603909,1.679461,3.028227,-1.582020,2.962756,2.614521,-1.084873,3.050336,2.016328,-1.232232,2.973483,2.024934,-1.871935,2.888604,2.607355,-2.098382,2.970188
16.410000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.420000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.430000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.440000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.450000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.460000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.470000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.480000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.490000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.500000,2.356287,-1.652707,1.600499,2.984839,-1.525788,2.868776,2.644723,-1.003682,2.946466,2.021177,-1.200193,2.864501,2.049643,-1.872568,2.900571,2.628605,-2.031225,2.975424
16.510000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.520000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.530000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.540000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.550000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.560000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.570000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.580000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.590000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.600000,2.328747,-1.662590,1.692379,3.033920,-1.540131,2.935580,2.709997,-1.018580,3.041608,2.037504,-1.220241,2.948507,2.088345,-1.810797,2.866959,2.678672,-2.031843,2.932953
16.610000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.620000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.630000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.640000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.650000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.660000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.670000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.680000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.690000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.700000,2.340257,-1.693505,1.593936,3.038311,-1.493172,2.867885,2.633785,-1.022220,2.952266,2.062707,-1.190557,2.985750,2.076981,-1.819211,2.950589,2.675742,-1.995522,2.926109
16.710000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.720000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.730000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.740000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.750000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.760000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.770000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.780000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.790000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.800000,2.324321,-1.740964,1.724037,2.968102,-1.485169,2.838479,2.649623,-0.943276,2.930422,2.018925,-1.186924,2.951144,2.015535,-1.797126,2.932451,2.639227,-2.005336,2.979721
16.810000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.820000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.830000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.840000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.850000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.860000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.870000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.880000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.890000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.900000,2.355867,-1.751154,1.698297,2.960829,-1.466790,2.831975,2.606112,-0.926361,2.918311,1.977431,-1.117264,2.933777,1.984858,-1.798597,3.068455,2.607954,-1.973644,3.007653
16.910000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
16.920000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
16.930000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
16.940000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
16.950000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
16.960000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
16.970000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
16.980000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
16.990000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
17.000000,2.339372,-1.715914,1.672562,2.902958,-1.416914,2.946711,2.499609,-0.874661,3.007832,1.925077,-1.101958,2.895914,1.948437,-1.751336,2.846174,2.573345,-1.916261,2.936699
17.010000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.020000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.030000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.040000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.050000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.060000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.070000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.080000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.090000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.100000,2.371540,-1.623954,1.552949,2.847299,-1.364129,2.907575,2.477552,-0.819334,2.941553,1.868334,-1.033881,3.014737,1.887850,-1.677361,2.983062,2.527017,-1.864451,2.953915
17.110000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.120000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.130000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.140000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.150000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.160000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.170000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.180000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.190000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.200000,2.392601,-1.597578,1.641992,2.810840,-1.309345,2.943386,2.414693,-0.768676,3.039421,1.810221,-0.989747,2.851258,1.811342,-1.606464,2.932456,2.449476,-1.885328,2.883055
17.210000,2.363512,-1.436508,1.584127,2.734539,-1.238715,2.833442,2.397897,-0.749382,2.812887,1.759304,-0.957901,2.846306,1.781293,-1.575926,2.819663,2.378508,-1.774555,2.948905
17.220000,2.363512,-1.436508,1.584127,2.734539,-1.238715,2.833442,2.397897,-0.749382,2.812887,1.759304,-0.957901,2.846306,1.781293,-1.575926,2.819663,2.378508,-1.774555,2.948905
17.230000,2.363512,-1.436508,1.584127,2.734539,-1.238715,2.833442,2.397897,-0.749382,2.812887,1.759304,-0.957901,2.846306,1.781293,-1.575926,2.819663,2.378508,-1.774555,2.948905
17.240000,2.363512,-1.436508,1.584127,2.734539,-1.238715,2.833442,2.397897,-0.749382,2.812887,1.759304,-0.957901,2.846306,1.781293,-1.575926,2.819663,2.378508,-1.774555,2.948905
