time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz,rope3_mag,rope3_fx,rope3_fy,rope3_fz,rope4_mag,rope4_fx,rope4_fy,rope4_fz
41.920000,9.436904,-2.409162,0.017878,-9.124187,5.465020,-0.290622,-1.684947,-5.190659,8.377402,2.294752,-1.839025,-7.844295,11.117728,3.631503,2.493013,-10.207886,7.041859,-0.734663,2.372050,-6.589493
41.930000,9.496055,-2.386034,-0.006426,-9.191401,5.490919,-0.164055,-1.688356,-5.222329,8.332825,2.241965,-1.819538,-7.816575,11.068822,3.570359,2.542402,-10.164032,7.057669,-0.843956,2.290025,-6.622251
41.940000,9.574920,-2.357557,-0.045827,-9.280029,5.486968,-0.050353,-1.686626,-5.221070,8.219259,2.166379,-1.757370,-7.731408,11.016005,3.476236,2.606006,-10.123087,7.088019,-0.923960,2.241145,-6.660599
41.950000,9.619315,-2.356809,-0.122980,-9.325317,5.449101,0.040315,-1.691774,-5.179670,8.107954,2.081578,-1.694411,-7.650812,10.976581,3.370189,2.687755,-10.094708,7.143901,-0.985834,2.233298,-6.713854
41.960000,9.633972,-2.434238,-0.231059,-9.318504,5.442793,0.107191,-1.725676,-5.160867,8.049602,2.008430,-1.660821,-7.616034,10.968212,3.301144,2.752534,-10.090971,7.192845,-1.039253,2.236796,-6.756753
41.970000,9.673425,-2.628257,-0.338284,-9.303386,5.429374,0.153257,-1.766970,-5.131514,8.011302,1.958994,-1.654773,-7.589798,10.955694,3.298069,2.750118,-10.079029,7.226908,-1.092320,2.217782,-6.790912
41.980000,9.768219,-2.929860,-0.408449,-9.309521,5.432423,0.181734,-1.808778,-5.119230,7.964441,1.949814,-1.663833,-7.540704,10.939220,3.359671,2.673339,-10.061432,7.267210,-1.146675,2.157745,-6.844093
41.990000,9.869754,-3.265008,-0.419821,-9.304596,5.455311,0.192799,-1.841121,-5.131620,7.918708,1.996767,-1.680157,-7.476358,10.941737,3.443446,2.559544,-10.065437,7.313391,-1.189761,2.051573,-6.918179
42.000000,9.917632,-3.532106,-0.378663,-9.259603,5.454966,0.182667,-1.847745,-5.129242,7.870368,2.094876,-1.697080,-7.394194,10.931802,3.475226,2.445120,-10.072164,7.348611,-1.201113,1.912635,-6.992941
42.010000,9.941318,-3.681034,-0.316035,-9.229297,5.463773,0.150846,-1.849087,-5.139157,7.807027,2.221640,-1.711436,-7.285943,10.888825,3.415476,2.349857,-10.068724,7.371223,-1.167249,1.773308,-7.058884
42.020000,10.000613,-3.727780,-0.262572,-9.276151,5.471614,0.098910,-1.858209,-5.145467,7.771188,2.364418,-1.733764,-7.196871,10.799873,3.280682,2.264990,-10.037141,7.384440,-1.088094,1.665958,-7.111300
42.030000,10.073211,-3.708331,-0.231105,-9.362929,5.457916,0.033360,-1.883115,-5.122657,7.813836,2.518622,-1.774361,-7.180823,10.716819,3.141426,2.179303,-10.011608,7.385789,-0.976962,1.607635,-7.142194
42.040000,10.107140,-3.670694,-0.221973,-9.414404,5.450243,-0.035626,-1.938314,-5.093802,7.810965,2.629015,-1.800451,-7.131468,10.730979,3.070981,2.092431,-10.067011,7.382091,-0.857204,1.600153,-7.155416
42.050000,10.123607,-3.673623,-0.236317,-9.430592,5.455247,-0.099846,-2.018228,-5.067200,7.791917,2.691189,-1.813426,-7.083993,10.758687,3.055724,1.981112,-10.123591,7.384832,-0.751350,1.635166,-7.162224
42.060000,10.168653,-3.740026,-0.280578,-9.451718,5.467184,-0.155923,-2.102285,-5.044421,7.782559,2.704831,-1.818211,-7.067264,10.753215,3.059302,1.843231,-10.142722,7.399827,-0.671351,1.702108,-7.170046
42.070000,10.223584,-3.827451,-0.356535,-9.473392,5.467695,-0.206580,-2.161195,-5.018192,7.742056,2.652705,-1.807825,-7.045165,10.741449,3.055391,1.699807,-10.156475,7.439080,-0.616924,1.797955,-7.192126
42.080000,10.250063,-3.872235,-0.447305,-9.479953,5.472755,-0.261132,-2.184172,-5.011212,7.674385,2.544372,-1.784227,-7.017043,10.724605,3.024648,1.573442,-10.168232,7.509027,-0.578203,1.925220,-7.234964
42.090000,10.266361,-3.854265,-0.517205,-9.501332,5.503598,-0.331413,-2.174175,-5.045069,7.613003,2.412561,-1.749476,-7.005477,10.699046,2.968624,1.486767,-10.170859,7.583958,-0.542198,2.078935,-7.273271
42.100000,10.299011,-3.798073,-0.528031,-9.558528,5.548598,-0.424647,-2.132910,-5.104636,7.555229,2.286019,-1.691020,-6.999718,10.632132,2.895268,1.449093,-10.127181,7.636270,-0.503639,2.244390,-7.281599
42.110000,10.334940,-3.744176,-0.461846,-9.621789,5.574028,-0.538304,-2.062720,-5.150262,7.497275,2.190651,-1.597911,-6.989768,10.587811,2.841758,1.466559,-10.093333,7.676115,-0.470237,2.404094,-7.274748
42.120000,10.383460,-3.740124,-0.338221,-9.680564,5.575342,-0.662586,-1.980302,-5.169509,7.450143,2.142000,-1.474711,-6.981526,10.583998,2.827610,1.527022,-10.084336,7.715582,-0.454680,2.532626,-7.273876
42.130000,10.471757,-3.806205,-0.203426,-9.753415,5.583022,-0.787071,-1.909354,-5.187006,7.413756,2.132086,-1.341038,-6.972776,10.596601,2.852676,1.613730,-10.077006,7.743774,-0.463528,2.598689,-7.279971
42.140000,10.555673,-3.893808,-0.101489,-9.810719,5.608303,-0.900666,-1.856738,-5.214823,7.381176,2.135871,-1.227609,-6.957930,10.626171,2.909956,1.721860,-10.073870,7.772178,-0.492467,2.593105,-7.310269
42.150000,10.591500,-3.931970,-0.052199,-9.834468,5.622777,-0.989634,-1.808869,-5.231084,7.353408,2.127272,-1.163740,-6.942120,10.612585,2.958022,1.836726,-10.025144,7.823784,-0.526843,2.534842,-7.382994
42.160000,10.644645,-3.908035,-0.042932,-9.901206,5.608698,-1.045869,-1.754444,-5.223560,7.398998,2.107539,-1.169639,-6.995384,10.596714,2.971942,1.944889,-9.983752,7.860637,-0.546513,2.447031,-7.450033
42.170000,10.749728,-3.841624,-0.041733,-10.039762,5.597656,-1.074755,-1.701460,-5.223379,7.424728,2.044253,-1.213502,-7.033849,10.583176,2.925224,2.010938,-9.970096,7.829071,-0.540952,2.361680,-7.444743
42.180000,10.822477,-3.745876,-0.017782,-10.153526,5.633709,-1.086065,-1.666904,-5.270728,7.417408,1.941034,-1.257182,-7.047682,10.529098,2.806260,1.995501,-9.950115,7.768977,-0.523616,2.328596,-7.393272
42.190000,10.847357,-3.661174,0.043853,-10.210732,5.722830,-1.080319,-1.659872,-5.369220,7.400821,1.817402,-1.272061,-7.060528,10.464398,2.656071,1.909133,-9.940027,7.757531,-0.521199,2.376894,-7.366004
42.200000,10.890688,-3.621367,0.137939,-10.270042,5.840766,-1.049897,-1.679845,-5.494578,7.385011,1.687652,-1.253230,-7.079522,10.472149,2.542473,1.817570,-9.994907,7.778621,-0.551237,2.475474,-7.353578
42.210000,10.921643,-3.594922,0.238836,-10.310275,5.968417,-0.989834,-1.720263,-5.628759,7.379600,1.563220,-1.227908,-7.106834,10.451704,2.473095,1.773158,-9.998891,7.770723,-0.613421,2.558277,-7.311844
42.220000,10.905256,-3.553494,0.302627,-10.305616,6.088092,-0.903195,-1.762984,-5.756821,7.367126,1.450439,-1.237146,-7.116195,10.433185,2.453631,1.824568,-9.975068,7.750947,-0.695393,2.587237,-7.273226
42.230000,10.902228,-3.536155,0.283742,-10.308912,6.163800,-0.803235,-1.775812,-5.847541,7.331803,1.359250,-1.312837,-7.084083,10.394697,2.445524,1.953234,-9.912316,7.745470,-0.779358,2.554173,-7.270564
42.240000,10.931433,-3.594571,0.154692,-10.322372,6.166479,-0.716282,-1.731747,-5.874815,7.259425,1.298619,-1.451459,-6.993290,10.355052,2.414599,2.102052,-9.847751,7.737282,-0.852793,2.469770,-7.282755
42.250000,10.982441,-3.749979,-0.071986,-10.322136,6.120620,-0.675197,-1.635936,-5.859164,7.209071,1.281558,-1.624726,-6.905691,10.302042,2.342557,2.206271,-9.786565,7.751627,-0.926338,2.380838,-7.318554
42.260000,11.054301,-3.964505,-0.337909,-10.313393,6.076963,-0.701477,-1.520349,-5.841742,7.281097,1.314755,-1.799599,-6.931612,10.222290,2.243155,2.236245,-9.719192,7.739493,-1.016648,2.310935,-7.316129
42.270000,11.069596,-4.121019,-0.559844,-10.258642,6.051432,-0.793628,-1.419473,-5.828815,7.247820,1.334140,-1.873071,-6.873324,10.157064,2.160119,2.214372,-9.674522,7.729603,-1.146423,2.285707,-7.294383
42.280000,11.035999,-4.146169,-0.678040,-10.205039,6.030627,-0.928623,-1.361227,-5.801136,7.245233,1.337764,-1.863765,-6.872421,10.134335,2.127413,2.176241,-9.666583,7.703708,-1.310082,2.287071,-7.238792
42.290000,11.085167,-4.094579,-0.695891,-10.277698,6.019915,-1.074231,-1.365446,-5.763763,7.305237,1.316082,-1.807021,-6.954789,10.121727,2.143979,2.134920,-9.658925,7.708456,-1.484501,2.299655,-7.206118
42.300000,11.159741,-4.036123,-0.649930,-10.383984,6.039616,-1.201407,-1.434378,-5.742485,7.316012,1.254501,-1.728146,-6.997411,10.097600,2.189599,2.090934,-9.633025,7.723646,-1.620785,2.293794,-7.194878
42.310000,11.136568,-4.045403,-0.584332,-10.359363,6.081532,-1.286844,-1.544231,-5.739722,7.264192,1.178268,-1.677337,-6.968982,10.074372,2.244089,2.047658,-9.605422,7.755179,-1.684291,2.268603,-7.222147
42.320000,11.120771,-4.213250,-0.533838,-10.277893,6.118436,-1.319441,-1.655232,-5.740605,7.257419,1.136222,-1.701552,-6.963034,10.055315,2.294135,2.011105,-9.581323,7.818764,-1.675696,2.246407,-7.299230
42.330000,11.178694,-4.511154,-0.496551,-10.215974,6.157683,-1.312646,-1.739946,-5.759046,7.226356,1.132493,-1.767938,-6.914628,10.026135,2.336239,1.983832,-9.546192,7.854482,-1.619788,2.233330,-7.354007
42.340000,11.220436,-4.787762,-0.446651,-10.137851,6.232272,-1.295475,-1.796549,-5.825407,7.157796,1.155600,-1.831154,-6.822427,9.987019,2.375669,1.960486,-9.500171,7.813947,-1.569228,2.225197,-7.324192
42.350000,11.230776,-4.938439,-0.366509,-10.080070,6.326295,-1.285243,-1.832188,-5.917199,7.085112,1.183433,-1.858612,-6.733784,9.967057,2.417249,1.929869,-9.474953,7.766958,-1.587444,2.226856,-7.269578
42.360000,11.219279,-4.946564,-0.253144,-10.066759,6.368465,-1.277858,-1.854830,-5.956847,7.050165,1.197073,-1.842460,-6.699044,9.981713,2.449928,1.881437,-9.491714,7.760006,-1.688793,2.221863,-7.240787
42.370000,11.189916,-4.860385,-0.115565,-10.078568,6.329656,-1.263019,-1.885542,-5.908812,7.043039,1.188098,-1.786733,-6.708234,9.981725,2.441762,1.813037,-9.507130,7.761643,-1.824094,2.178222,-7.222958
42.380000,11.208786,-4.769522,0.027013,-10.143363,6.273545,-1.237739,-1.954360,-5.831453,7.077469,1.176812,-1.716803,-6.764486,9.977088,2.386843,1.754990,-9.527081,7.756694,-1.920537,2.094639,-7.217363
42.390000,11.242809,-4.694953,0.146469,-10.214535,6.270589,-1.198893,-2.070631,-5.796156,7.085565,1.185710,-1.639441,-6.790549,9.971585,2.301056,1.735806,-9.545922,7.744039,-1.920019,2.002254,-7.230121
42.400000,11.213647,-4.616119,0.208457,-10.217332,6.313249,-1.134222,-2.202714,-5.806781,7.079794,1.245706,-1.571647,-6.789818,9.952883,2.215086,1.755699,-9.543103,7.706701,-1.804010,1.938191,-7.237555
42.410000,11.187113,-4.572658,0.198297,-10.207985,6.327869,-1.030816,-2.288165,-5.808928,7.089800,1.366129,-1.520658,-6.788708,9.914166,2.159472,1.786300,-9.509811,7.670717,-1.614756,1.934564,-7.244993
42.420000,11.209932,-4.604081,0.140346,-10.219849,6.301620,-0.899128,-2.293731,-5.800067,7.100752,1.519617,-1.478126,-6.776916,9.862191,2.144152,1.795283,-9.457399,7.663805,-1.422597,1.993077,-7.262077
42.430000,11.231335,-4.697239,0.093675,-10.201473,6.288856,-0.763532,-2.234167,-5.828828,7.084017,1.658462,-1.437123,-6.735538,9.815134,2.151455,1.776835,-9.410151,7.654712,-1.280630,2.075093,-7.255935
42.440000,11.239272,-4.814615,0.120479,-10.155107,6.315930,-0.639884,-2.136576,-5.909024,7.074425,1.755465,-1.410363,-6.706468,9.819715,2.155153,1.764949,-9.416319,7.627293,-1.212230,2.139921,-7.219891
42.450000,11.244895,-4.895258,0.237940,-10.120647,6.303350,-0.530145,-2.007297,-5.951632,7.062550,1.797762,-1.401921,-6.684481,9.813782,2.115590,1.789084,-9.414551,7.606824,-1.204476,2.175878,-7.188780
42.460000,11.254890,-4.889397,0.399247,-10.129509,6.284640,-0.446726,-1.894989,-5.975462,7.044328,1.798235,-1.408674,-6.663673,9.818811,2.039795,1.875099,-9.419782,7.616960,-1.216929,2.200488,-7.189925
42.470000,11.272611,-4.803902,0.524086,-10.184283,6.247983,-0.396130,-1.821148,-5.963538,7.022168,1.782121,-1.416632,-6.642894,9.819785,1.953543,2.002624,-9.412829,7.658376,-1.207290,2.246692,-7.221187
42.480000,11.260178,-4.686382,0.553926,-10.223630,6.151531,-0.382602,-1.779257,-5.876155,6.980148,1.761258,-1.401650,-6.607255,9.811133,1.891525,2.122125,-9.390263,7.659092,-1.147143,2.326250,-7.206547
42.490000,11.236966,-4.615727,0.494088,-10.233296,6.066585,-0.414843,-1.777554,-5.785470,6.923605,1.732621,-1.349703,-6.566021,9.806746,1.874411,2.188035,-9.373972,7.694526,-1.063644,2.471905,-7.208612
42.500000,11.233148,-4.622201,0.396315,-10.230435,6.034060,-0.495150,-1.807110,-5.735771,6.884381,1.683803,-1.268168,-6.553721,9.795901,1.888331,2.176616,-9.362490,7.750884,-0.990243,2.660108,-7.212451
42.510000,11.229653,-4.651326,0.306330,-10.216479,6.008176,-0.613126,-1.835584,-5.687960,6.927712,1.609990,-1.186785,-6.632697,9.790047,1.902042,2.102322,-9.370565,7.752126,-0.952771,2.822477,-7.156907
42.520000,11.226551,-4.634818,0.231191,-10.222546,5.990228,-0.754422,-1.852985,-5.646249,6.941618,1.481342,-1.113239,-6.689723,9.790003,1.881912,1.996402,-9.397710,7.710402,-0.967843,2.918005,-7.070985
42.530000,11.217605,-4.538623,0.145673,-10.257405,5.988539,-0.901521,-1.862184,-5.619798,6.939440,1.325653,-1.074304,-6.726392,9.786473,1.811850,1.886938,-9.430362,7.685215,-1.030200,2.944410,-7.023651
42.540000,11.207656,-4.395676,0.029975,-10.309640,5.972555,-1.031906,-1.862201,-5.580214,6.917029,1.184385,-1.075775,-6.729431,9.781870,1.705050,1.791770,-9.464003,7.680835,-1.111534,2.903101,-7.023655
42.550000,11.205044,-4.278713,-0.105969,-10.355404,5.991403,-1.141903,-1.879808,-5.573086,6.905447,1.101043,-1.108349,-6.726401,9.781612,1.595536,1.717887,-9.496476,7.674410,-1.179057,2.801222,-7.046953
42.560000,11.218638,-4.249074,-0.237077,-10.380126,6.045318,-1.229602,-1.923846,-5.597568,6.876329,1.085091,-1.142274,-6.693406,9.775407,1.519472,1.666128,-9.511772,7.667947,-1.215347,2.661296,-7.087866
42.570000,11.226226,-4.308762,-0.358190,-10.360233,6.076690,-1.288361,-1.977541,-5.599609,6.831495,1.120843,-1.156755,-6.638897,9.748045,1.500153,1.638617,-9.491515,7.705918,-1.226380,2.517715,-7.179017
42.580000,11.254167,-4.431245,-0.501476,-10.332902,6.112708,-1.333127,-2.042254,-5.605103,6.808090,1.178063,-1.154054,-6.605332,9.705528,1.540138,1.641469,-9.440912,7.712008,-1.211560,2.361499,-7.240892
42.590000,11.271863,-4.549470,-0.705789,-10.288784,6.134130,-1.369577,-2.098045,-5.599108,6.799231,1.218985,-1.148162,-6.589790,9.669561,1.619978,1.677827,-9.384081,7.688926,-1.188326,2.212675,-7.267154
42.600000,11.253953,-4.609292,-0.967565,-10.221042,6.105970,-1.395796,-2.117678,-5.554283,6.798697,1.221829,-1.163360,-6.586046,9.655787,1.707044,1.739063,-9.343227,7.681278,-1.178616,2.102532,-7.293302
42.610000,11.234335,-4.609270,-1.224177,-10.171838,6.056293,-1.418784,-2.100365,-5.500382,6.810690,1.188376,-1.221492,-6.594029,9.674406,1.774178,1.804027,-9.337661,7.661847,-1.186972,2.035760,-7.290451
42.620000,11.225101,-4.568913,-1.382669,-10.159535,6.046259,-1.450218,-2.065871,-5.494205,6.819967,1.132544,-1.324829,-6.593491,9.666860,1.803562,1.832538,-9.318645,7.612956,-1.211876,2.007020,-7.242951
42.630000,11.182259,-4.503530,-1.375042,-10.142504,6.023625,-1.473688,-2.003881,-5.486052,6.845659,1.077205,-1.462945,-6.600187,9.674583,1.821764,1.809728,-9.327573,7.563564,-1.252519,2.006643,-7.184155
42.640000,11.126643,-4.457051,-1.214966,-10.122289,5.992534,-1.485559,-1.931383,-5.474791,6.923103,1.039793,-1.618843,-6.650378,9.707479,1.863708,1.736295,-9.367337,7.545804,-1.305333,2.016293,-7.153309
42.650000,11.099921,-4.468509,-0.981376,-10.113238,5.973468,-1.486209,-1.873265,-5.473973,6.998378,1.014581,-1.755980,-6.698093,9.738492,1.949520,1.634443,-9.400330,7.537145,-1.357699,2.007164,-7.136981
42.660000,11.088946,-4.533230,-0.759280,-10.091484,5.973426,-1.471716,-1.846345,-5.486973,7.020383,0.993138,-1.846166,-6.700084,9.749349,2.075257,1.547942,-9.399308,7.512043,-1.399628,1.965275,-7.114037
42.670000,11.077420,-4.623799,-0.598729,-10.048445,5.970946,-1.429886,-1.849942,-5.494118,7.023007,0.982725,-1.898834,-6.689642,9.752820,2.216955,1.519737,-9.375127,7.481108,-1.433886,1.904516,-7.091105
42.680000,11.065597,-4.709117,-0.500753,-10.001044,6.057133,-1.375330,-1.907413,-5.582034,7.048110,0.997870,-1.938696,-6.702356,9.765160,2.342375,1.560819,-9.350694,7.455879,-1.469498,1.848238,-7.072109
42.690000,11.033063,-4.754652,-0.433814,-9.946535,6.121852,-1.278561,-1.969781,-5.653523,7.075071,1.046002,-1.974995,-6.712816,9.781844,2.425430,1.640006,-9.333389,7.438143,-1.515097,1.812547,-7.053023
42.700000,10.981990,-4.747972,-0.365814,-9.895810,6.146903,-1.143708,-2.010127,-5.695238,7.084597,1.126084,-2.009183,-6.699749,9.790382,2.458543,1.705116,-9.322002,7.429454,-1.574190,1.799579,-7.034218
42.710000,10.955343,-4.701444,-0.281780,-9.891237,6.142945,-0.993014,-2.013771,-5.717904,7.097188,1.227752,-2.042804,-6.685033,9.802518,2.455906,1.722228,-9.332300,7.461868,-1.647452,1.806736,-7.049899
42.720000,10.935506,-4.602290,-0.181395,-9.918231,6.134777,-0.857467,-1.981747,-5.742205,7.116720,1.326409,-2.065482,-6.679979,9.834808,2.435822,1.696209,-9.376198,7.451777,-1.701358,1.802317,-7.027518
42.730000,10.871085,-4.432952,-0.075559,-9.925911,6.092642,-0.758726,-1.910770,-5.735293,7.128742,1.393635,-2.061188,-6.680437,9.872630,2.403503,1.660642,-9.430497,7.441086,-1.727390,1.795402,-7.011592
42.740000,10.794078,-4.237891,0.017001,-9.927342,6.073916,-0.719924,-1.834882,-5.745205,7.151874,1.420408,-2.029268,-6.709233,9.898684,2.359966,1.656309,-9.469485,7.437827,-1.717384,1.799667,-7.009498
42.750000,10.748689,-4.096118,0.078168,-9.937305,6.055768,-0.738491,-1.764467,-5.745748,7.207090,1.418372,-1.977797,-6.783708,9.921581,2.313943,1.706053,-9.495937,7.425135,-1.671067,1.825916,-7.000442
42.760000,10.704826,-4.061809,0.099283,-9.903795,6.025521,-0.798680,-1.708845,-5.722662,7.267767,1.405609,-1.909073,-6.870236,9.945964,2.274916,1.799501,-9.513609,7.411547,-1.607059,1.879397,-6.986863
42.770000,10.649440,-4.153165,0.090592,-9.805793,5.979879,-0.876445,-1.671591,-5.674204,7.308716,1.404574,-1.831616,-6.934673,9.972219,2.247603,1.907109,-9.526614,7.406917,-1.549270,1.945864,-6.976803
42.780000,10.611534,-4.331452,0.081394,-9.686926,5.940034,-0.951521,-1.655515,-5.624757,7.350035,1.436144,-1.765828,-6.988731,10.008122,2.229278,2.005012,-9.548443,7.380141,-1.507385,1.986567,-6.946065
42.790000,10.593244,-4.496626,0.103822,-9.590953,6.026335,-1.029291,-1.688518,-5.692643,7.405192,1.502630,-1.724497,-7.043088,10.044843,2.206345,2.082653,-9.575671,7.294808,-1.476893,1.965654,-6.867985
42.800000,10.582484,-4.553093,0.170676,-9.551396,6.105071,-1.083518,-1.730613,-5.753509,7.458511,1.587315,-1.704776,-7.085446,10.072953,2.166928,2.141685,-9.601145,7.174941,-1.451493,1.888060,-6.768174
42.810000,10.569630,-4.473926,0.262094,-9.572480,6.165019,-1.113682,-1.780988,-5.796142,7.510533,1.673977,-1.697984,-7.121991,10.102319,2.112396,2.189052,-9.633415,7.072755,-1.424084,1.795253,-6.691257
42.820000,10.551759,-4.317002,0.332910,-9.622489,6.180786,-1.119142,-1.837887,-5.794119,7.567651,1.754814,-1.689213,-7.164951,10.133856,2.049082,2.224431,-9.672033,6.993194,-1.381593,1.731108,-6.633191
42.830000,10.541708,-4.187218,0.337633,-9.668548,6.174814,-1.104466,-1.910905,-5.766882,7.608251,1.824593,-1.655870,-7.198225,10.162600,1.980534,2.241899,-9.712354,6.930237,-1.317984,1.729449,-6.580282
42.840000,10.527199,-4.149785,0.254194,-9.671432,6.191431,-1.072307,-2.009110,-5.757382,7.628811,1.885343,-1.586855,-7.219843,10.191599,1.905798,2.236096,-9.758919,6.900368,-1.240331,1.803357,-6.544048
42.850000,10.491091,-4.192889,0.095063,-9.616322,6.222221,-1.013156,-2.115756,-5.763083,7.665744,1.945212,-1.493753,-7.262815,10.220221,1.823097,2.199523,-9.812815,6.950976,-1.165077,1.944113,-6.571080
42.860000,10.431310,-4.250186,-0.100389,-9.525653,6.229977,-0.918051,-2.196286,-5.757267,7.722532,1.998259,-1.396414,-7.327652,10.251328,1.741532,2.123544,-9.876607,6.976483,-1.083228,2.082275,-6.569784
42.870000,10.355448,-4.257161,-0.286699,-9.435554,6.204184,-0.795164,-2.225903,-5.736285,7.756803,2.024020,-1.316996,-7.371354,10.284608,1.680818,2.002452,-9.946768,6.960637,-1.002141,2.172002,-6.536711
42.880000,10.271923,-4.196113,-0.432426,-9.365792,6.178116,-0.670219,-2.208048,-5.731008,7.763659,2.015654,-1.282849,-7.386869,10.306529,1.656069,1.843195,-10.004229,6.959940,-0.937475,2.215114,-6.531093
42.890000,10.189853,-4.100113,-0.530738,-9.313458,6.165614,-0.569525,-2.156486,-5.748044,7.784462,1.985464,-1.311822,-7.411809,10.309265,1.664170,1.676374,-10.035001,6.993038,-0.897509,2.233796,-6.565608
42.900000,10.141096,-4.028830,-0.599956,-9.287109,6.158252,-0.511465,-2.090763,-5.769851,7.834165,1.941920,-1.394228,-7.460510,10.288930,1.683002,1.546295,-10.031878,6.990914,-0.879985,2.241480,-6.563100
42.910000,10.193111,-4.035894,-0.675054,-9.335704,6.136253,-0.499599,-2.030994,-5.768801,7.888083,1.880876,-1.494223,-7.513418,10.259297,1.695311,1.488897,-10.008111,6.954620,-0.889931,2.270531,-6.513022
42.920000,10.197229,-4.055856,-0.774874,-9.323791,6.077737,-0.519809,-1.988447,-5.719682,7.921361,1.793940,-1.567834,-7.554577,10.258822,1.715019,1.512095,-10.000786,6.947015,-0.933159,2.348974,-6.470901
42.930000,10.201436,-4.081097,-0.910345,-9.305118,6.020391,-0.551040,-1.976426,-5.659964,7.933134,1.678279,-1.585307,-7.589782,10.286406,1.779611,1.586882,-10.006245,6.939576,-0.994102,2.445963,-6.417690
42.940000,10.206031,-4.089693,-1.060620,-9.290456,6.019908,-0.574864,-1.997359,-5.649724,7.948558,1.544414,-1.545969,-7.642273,10.313921,1.925053,1.667010,-9.994609,6.936695,-1.052436,2.524122,-6.374867
42.950000,10.188739,-4.068138,-1.179433,-9.266585,6.008972,-0.572967,-2.005355,-5.635424,7.977970,1.413082,-1.472400,-7.712538,10.353669,2.158848,1.721895,-9.978623,6.908902,-1.080223,2.538149,-6.334338
42.960000,10.177491,-4.033446,-1.223577,-9.263665,6.008044,-0.552312,-1.987718,-5.642741,7.979234,1.307744,-1.395677,-7.746617,10.403215,2.434770,1.740302,-9.963440,6.841273,-1.058883,2.470146,-6.291277
42.970000,10.164155,-3.983779,-1.166545,-9.277863,5.995192,-0.531130,-1.932598,-5.650247,7.930137,1.255267,-1.353115,-7.712358,10.431452,2.672880,1.724125,-9.934702,6.794304,-0.997198,2.355967,-6.294250
42.980000,10.125460,-3.903037,-1.011863,-9.288024,5.966926,-0.535182,-1.853153,-5.646557,7.900648,1.278207,-1.380136,-7.673438,10.461670,2.829139,1.690877,-9.928919,6.858429,-0.923232,2.254236,-6.411249
42.990000,10.099601,-3.802590,-0.795549,-9.322519,5.967455,-0.588002,-1.790076,-5.662190,7.950993,1.373685,-1.484832,-7.689379,10.520907,2.919167,1.657023,-9.971069,6.874851,-0.840629,2.138999,-6.479321
43.000000,10.100026,-3.701921,-0.558728,-9.380519,5.982052,-0.692590,-1.765925,-5.673339,8.026476,1.503774,-1.632890,-7.713407,10.571930,2.988299,1.627765,-10.009303,6.886743,-0.782732,2.041093,-6.530582
43.010000,10.253351,-3.675804,-0.339050,-9.565810,6.236945,-0.866400,-1.862320,-5.889023,8.288934,1.666829,-1.821111,-7.912753,10.826246,3.152644,1.646241,-10.225377,7.145611,-0.790756,2.027592,-6.806125
43.020000,10.297266,-3.660257,-0.149973,-9.623602,6.380030,-1.041600,-1.973963,-5.976900,8.403863,1.774331,-1.944228,-7.981018,10.957364,3.333741,1.671980,-10.303129,7.297662,-0.820108,1.979648,-6.975979
43.030000,10.333938,-3.699425,-0.016365,-9.649054,6.456170,-1.186249,-2.091765,-5.991616,8.513415,1.848961,-2.019729,-8.061035,11.079180,3.525933,1.724489,-10.360606,7.393808,-0.853208,1.907106,-7.092488
43.040000,10.380574,-3.763820,0.050484,-9.674060,6.501259,-1.279132,-2.192507,-5.985241,8.622157,1.901891,-2.066411,-8.151953,11.199868,3.668670,1.796434,-10.428362,7.440867,-0.859609,1.822724,-7.162768
43.050000,10.436867,-3.791580,0.052155,-9.723651,6.540856,-1.316395,-2.255668,-5.996822,8.716614,1.942619,-2.118204,-8.229144,11.310892,3.716886,1.873809,-10.517123,7.482483,-0.825036,1.762929,-7.224885
43.060000,10.490589,-3.727713,0.009183,-9.805943,6.599094,-1.309958,-2.277727,-6.053430,8.815650,1.981467,-2.213453,-8.300006,11.418278,3.675972,1.947411,-10.633526,7.572693,-0.760005,1.765887,-7.324597
43.070000,10.545371,-3.570174,-0.040793,-9.922552,6.656485,-1.270481,-2.259502,-6.131013,8.928826,2.021481,-2.361909,-8.370122,11.531733,3.588304,2.010947,-10.773163,7.703648,-0.691434,1.839067,-7.448889
43.080000,10.603720,-3.373611,-0.059140,-10.052568,6.695577,-1.209016,-2.216127,-6.201436,9.031810,2.061179,-2.529134,-8.421913,11.641474,3.496691,2.053566,-10.912375,7.801652,-0.653741,1.947393,-7.526358
43.090000,10.636326,-3.214363,-0.027894,-10.138961,6.739990,-1.139249,-2.178066,-6.275795,9.101753,2.108653,-2.657988,-8.445744,11.740571,3.428094,2.068242,-11.036827,7.848690,-0.678790,2.043696,-7.547482
43.100000,10.645521,-3.161626,0.037459,-10.165129,6.801698,-1.067086,-2.161856,-6.360094,9.160873,2.186928,-2.711936,-8.472565,11.839227,3.391449,2.067986,-11.152973,7.918923,-0.777173,2.101176,-7.595420
