time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz,drone3_est_x,drone3_est_y,drone3_est_z,drone3_est_vx,drone3_est_vy,drone3_est_vz,drone4_est_x,drone4_est_y,drone4_est_z,drone4_est_vx,drone4_est_vy,drone4_est_vz
39.280000,0.323259,0.066541,2.064730,-0.106676,-1.063080,-0.203828,0.642789,0.034322,2.917205,0.521258,0.154774,-0.001733,0.270393,0.545200,3.053329,0.514930,0.105170,0.118874,-0.327284,0.391548,3.002774,0.589282,0.241441,0.107612,-0.336622,-0.276024,2.899596,0.534393,0.196846,0.064867,0.274614,-0.469303,2.961311,0.540737,0.193743,0.035277
39.290000,0.322113,0.055058,2.062691,-0.167928,-1.932781,-0.137436,0.645776,0.033418,2.914173,0.516148,0.149143,-0.007867,0.271315,0.544942,3.051116,0.505222,0.102162,0.111953,-0.324259,0.393382,3.003178,0.582696,0.240107,0.106244,-0.334509,-0.274215,2.902833,0.526973,0.196481,0.070134,0.275956,-0.468456,2.961606,0.531401,0.191239,0.035160
39.300000,0.320589,0.034949,2.061241,0.137023,-2.436194,-0.203169,0.648441,0.032547,2.911287,0.510413,0.143716,-0.013579,0.272064,0.544681,3.048988,0.495338,0.099215,0.105343,-0.321574,0.395033,3.003542,0.575479,0.238385,0.104823,-0.332658,-0.272576,2.905902,0.519119,0.195732,0.074951,0.277090,-0.467710,2.961881,0.521799,0.188560,0.035003
39.310000,0.322315,0.009997,2.059070,0.647993,-2.508881,-0.346638,0.650806,0.031707,2.908541,0.504122,0.138486,-0.018890,0.272654,0.544417,3.046940,0.485315,0.096331,0.099033,-0.319203,0.396516,3.003868,0.567706,0.236316,0.103354,-0.331051,-0.271096,2.908809,0.510887,0.194636,0.079343,0.278031,-0.467057,2.962135,0.511976,0.185727,0.034809
39.320000,0.329212,-0.015430,2.055445,1.095104,-2.187013,-0.476694,0.651559,0.033750,2.912160,0.494272,0.139998,-0.011142,0.278386,0.544021,3.046711,0.487333,0.093208,0.096551,-0.320860,0.394704,3.002298,0.550860,0.226727,0.098056,-0.333552,-0.272343,2.913879,0.493409,0.187300,0.088045,0.283370,-0.468325,2.962257,0.512479,0.178550,0.034348
39.330000,0.340442,-0.037354,2.050676,1.183053,-1.534136,-0.321388,0.652153,0.035617,2.915608,0.484282,0.141072,-0.003900,0.283604,0.543633,3.046473,0.488126,0.090176,0.094104,-0.322516,0.392974,3.000784,0.534404,0.217544,0.092980,-0.335979,-0.273542,2.918690,0.476500,0.180246,0.096042,0.288218,-0.469540,2.962366,0.511843,0.171658,0.033871
39.340000,0.352274,-0.052591,2.047621,0.805980,-0.851004,0.037657,0.652600,0.037321,2.918891,0.474188,0.141746,0.002862,0.288346,0.543253,3.046229,0.487806,0.087233,0.091692,-0.324168,0.391320,2.999324,0.518335,0.208749,0.088117,-0.338335,-0.274693,2.923253,0.460145,0.173461,0.103372,0.292610,-0.470705,2.962463,0.510176,0.165040,0.033379
39.350000,0.360001,-0.061016,2.048298,0.025360,-0.426907,0.500537,0.652915,0.038874,2.922018,0.464019,0.142055,0.009165,0.292645,0.542882,3.045979,0.486476,0.084377,0.089317,-0.325813,0.389740,2.997917,0.502652,0.200326,0.083461,-0.340621,-0.275799,2.927577,0.444326,0.166937,0.110069,0.296581,-0.471822,2.962549,0.507577,0.158684,0.032875
39.360000,0.359638,-0.065369,2.053705,-0.935027,-0.410339,0.964012,0.653109,0.040285,2.924993,0.453805,0.142033,0.015033,0.296534,0.542520,3.045724,0.484234,0.081606,0.086980,-0.327447,0.388231,2.996561,0.487353,0.192256,0.079003,-0.342838,-0.276862,2.931674,0.429027,0.160662,0.116165,0.300159,-0.472893,2.962624,0.504138,0.152579,0.032360
39.370000,0.349561,-0.069766,2.063776,-1.743464,-0.727381,1.316272,0.653191,0.041564,2.927824,0.443572,0.141710,0.020487,0.300041,0.542166,3.045463,0.481168,0.078919,0.084680,-0.329069,0.386787,2.995254,0.472434,0.184526,0.074736,-0.344988,-0.277883,2.935553,0.414234,0.154626,0.121694,0.303375,-0.473920,2.962690,0.499944,0.146715,0.031835
39.380000,0.331539,-0.077443,2.077295,-2.062932,-1.108953,1.433104,0.653173,0.042723,2.930515,0.433343,0.141116,0.025547,0.303196,0.541820,3.045199,0.477361,0.076312,0.082419,-0.330675,0.385408,2.993995,0.457893,0.177119,0.070654,-0.347074,-0.278864,2.939223,0.399930,0.148821,0.126685,0.306254,-0.474905,2.962747,0.495074,0.141083,0.031302
39.390000,0.310705,-0.088849,2.091789,-1.677409,-1.229692,1.209666,0.653065,0.043768,2.933073,0.423139,0.140276,0.030232,0.306023,0.541483,3.044931,0.472891,0.073785,0.080198,-0.332265,0.384089,2.992783,0.443724,0.170022,0.066749,-0.349095,-0.279806,2.942693,0.386100,0.143238,0.131168,0.308822,-0.475850,2.962794,0.489601,0.135672,0.030762
39.400000,0.294253,-0.101191,2.103776,-0.589704,-0.885535,0.631691,0.652873,0.044709,2.935503,0.412980,0.139216,0.034561,0.308548,0.541154,3.044661,0.467828,0.071335,0.078016,-0.333835,0.382829,2.991615,0.429925,0.163221,0.063015,-0.351055,-0.280712,2.945972,0.372731,0.137867,0.135172,0.311102,-0.476756,2.962834,0.483593,0.130474,0.030216
39.410000,0.289192,-0.109749,2.109723,0.953343,-0.110402,-0.168218,0.652607,0.045553,2.937810,0.402884,0.137957,0.038552,0.310792,0.540833,3.044389,0.462239,0.068960,0.075874,-0.335386,0.381623,2.990491,0.416489,0.156703,0.059446,-0.352954,-0.281583,2.949068,0.359807,0.132700,0.138721,0.313117,-0.477625,2.962865,0.477112,0.125481,0.029666
39.420000,0.299906,-0.110289,2.107520,2.521352,0.826986,-0.936747,0.652723,0.043125,2.940594,0.393895,0.129210,0.043433,0.307476,0.542834,3.048866,0.444005,0.071970,0.083440,-0.335315,0.377634,2.991274,0.407085,0.143942,0.059829,-0.351474,-0.282974,2.944318,0.354942,0.126458,0.126233,0.309085,-0.477305,2.962220,0.456893,0.123334,0.027749
39.430000,0.326355,-0.101453,2.097664,3.663579,1.458899,-1.400775,0.652746,0.040842,2.943236,0.384901,0.120998,0.047926,0.304302,0.544676,3.053113,0.426517,0.074548,0.090385,-0.335336,0.373899,2.992008,0.397687,0.132057,0.060105,-0.350175,-0.284292,2.939770,0.349773,0.120526,0.114411,0.305243,-0.477034,2.961600,0.437575,0.121123,0.025923
39.440000,0.363975,-0.086500,2.083343,4.050965,1.565691,-1.439889,0.652685,0.038696,2.945743,0.375921,0.113291,0.052052,0.301264,0.546370,3.057140,0.409741,0.076728,0.096739,-0.335440,0.370403,2.992695,0.388312,0.120993,0.060280,-0.349044,-0.285541,2.935417,0.344338,0.114887,0.103225,0.301583,-0.476808,2.961005,0.419116,0.118860,0.024184
39.450000,0.405035,-0.070792,2.068858,3.618599,1.130732,-1.097858,0.652549,0.036680,2.948121,0.366973,0.106057,0.055830,0.298355,0.547927,3.060956,0.393649,0.078542,0.102536,-0.335620,0.367131,2.993338,0.378980,0.110698,0.060361,-0.348067,-0.286726,2.931253,0.338673,0.109527,0.092650,0.298094,-0.476624,2.960433,0.401477,0.116553,0.022529
39.460000,0.441313,-0.059724,2.057992,2.573232,0.356142,-0.540494,0.652344,0.034784,2.950373,0.358074,0.099268,0.059279,0.295570,0.549357,3.064569,0.378210,0.080021,0.107803,-0.335868,0.364068,2.993938,0.369707,0.101121,0.060354,-0.347231,-0.287850,2.927269,0.332813,0.104430,0.082658,0.294769,-0.476478,2.959885,0.384618,0.114212,0.020954
39.470000,0.466790,-0.056559,2.052815,1.295670,-0.424815,0.024768,0.652077,0.033003,2.952507,0.349236,0.092897,0.062414,0.292904,0.550667,3.067990,0.363398,0.081193,0.112569,-0.336177,0.361203,2.994498,0.360505,0.092217,0.060265,-0.346527,-0.288916,2.923459,0.326787,0.099583,0.073224,0.291599,-0.476366,2.959358,0.368503,0.111845,0.019457
39.480000,0.479335,-0.061172,2.053305,0.182143,-0.893426,0.427047,0.651755,0.031330,2.954527,0.340475,0.086918,0.065254,0.290350,0.551866,3.071225,0.349185,0.082082,0.116862,-0.336541,0.358522,2.995019,0.351389,0.083942,0.060100,-0.345942,-0.289927,2.919817,0.320624,0.094974,0.064323,0.288577,-0.476287,2.958853,0.353098,0.109459,0.018033
39.490000,0.480777,-0.070276,2.057755,-0.493860,-0.871182,0.581012,0.651383,0.029757,2.956438,0.331801,0.081309,0.067815,0.287904,0.552962,3.074283,0.335546,0.082715,0.120706,-0.336953,0.356015,2.995504,0.342370,0.076256,0.059863,-0.345468,-0.290886,2.916336,0.314349,0.090590,0.055931,0.285696,-0.476236,2.958369,0.338369,0.107062,0.016680
39.500000,0.475640,-0.078865,2.063631,-0.641523,-0.376248,0.497155,0.650967,0.028279,2.958244,0.323224,0.076047,0.070111,0.285561,0.553963,3.077172,0.322458,0.083112,0.124128,-0.337410,0.353671,2.995954,0.333458,0.069120,0.059561,-0.345094,-0.291796,2.913011,0.307987,0.086419,0.048027,0.282948,-0.476212,2.957904,0.324285,0.104658,0.015395
39.510000,0.469272,-0.082231,2.068557,-0.337057,0.399046,0.259003,0.650512,0.026890,2.959951,0.314754,0.071111,0.072156,0.283316,0.554874,3.079898,0.309896,0.083296,0.127151,-0.337905,0.351480,2.996371,0.324663,0.062499,0.059198,-0.344813,-0.292659,2.909836,0.301559,0.082451,0.040588,0.280327,-0.476211,2.957459,0.310817,0.102255,0.014176
39.520000,0.466179,-0.077681,2.071027,0.236913,1.174957,-0.020057,0.645812,0.024831,2.961675,0.296730,0.064748,0.074197,0.278526,0.552353,3.077618,0.291774,0.075592,0.119924,-0.343260,0.348780,2.994145,0.304906,0.054862,0.053463,-0.349276,-0.294765,2.911217,0.284382,0.075720,0.042572,0.272478,-0.481993,2.961679,0.285649,0.086627,0.022475
39.530000,0.468899,-0.065378,2.070686,0.730402,1.671542,-0.236342,0.641385,0.022905,2.963302,0.279746,0.058836,0.075998,0.274015,0.549996,3.075424,0.274712,0.068442,0.113018,-0.348297,0.346261,2.992014,0.286331,0.047817,0.048039,-0.353481,-0.296737,2.912524,0.268192,0.069452,0.044366,0.265128,-0.487380,2.965694,0.262207,0.072264,0.030187
39.540000,0.476532,-0.048257,2.068211,1.020414,1.760344,-0.332132,0.637214,0.021103,2.964837,0.263740,0.053347,0.077575,0.269768,0.547792,3.073312,0.258647,0.061809,0.106421,-0.353036,0.343912,2.989976,0.268869,0.041324,0.042914,-0.357443,-0.298583,2.913760,0.252932,0.063618,0.045978,0.258247,-0.492397,2.969511,0.240380,0.059079,0.037340
39.550000,0.486937,-0.030471,2.064840,1.007911,1.463494,-0.296600,0.633285,0.019419,2.966284,0.248657,0.048254,0.078941,0.265768,0.545733,3.071281,0.243520,0.055659,0.100122,-0.357495,0.341722,2.988027,0.252454,0.035344,0.038075,-0.361176,-0.300310,2.914928,0.238548,0.058188,0.047419,0.251806,-0.497069,2.973138,0.220065,0.046991,0.043962
39.560000,0.496994,-0.015862,2.061898,0.643961,0.934288,-0.157113,0.629583,0.017845,2.967646,0.234443,0.043530,0.080106,0.262003,0.543809,3.069327,0.229278,0.049962,0.094109,-0.361688,0.339681,2.986163,0.237023,0.029844,0.033508,-0.364693,-0.301927,2.916031,0.224990,0.053139,0.048699,0.245779,-0.501418,2.976584,0.201165,0.035924,0.050079
39.570000,0.503141,-0.006665,2.060414,-0.028193,0.390361,0.037331,0.626096,0.016374,2.968928,0.221048,0.039151,0.081085,0.258457,0.542011,3.067448,0.215868,0.044686,0.088371,-0.365633,0.337779,2.984382,0.222518,0.024790,0.029202,-0.368007,-0.303439,2.917072,0.212210,0.048444,0.049826,0.240138,-0.505463,2.979856,0.183590,0.025806,0.055717
39.580000,0.502330,-0.002910,2.060917,-0.845268,0.027150,0.231997,0.622810,0.015000,2.970133,0.208424,0.035095,0.081886,0.255119,0.540333,3.065642,0.203241,0.039804,0.082897,-0.369343,0.336008,2.982680,0.208884,0.020152,0.025145,-0.371130,-0.304854,2.918054,0.200163,0.044082,0.050810,0.234862,-0.509226,2.982960,0.167253,0.016572,0.060901
39.590000,0.493244,-0.002686,2.063377,-1.545703,-0.054182,0.375700,0.619715,0.013716,2.971264,0.196527,0.031341,0.082522,0.251975,0.538766,3.063906,0.191353,0.035290,0.077678,-0.372834,0.334359,2.981055,0.196070,0.015901,0.021326,-0.374072,-0.306177,2.918979,0.188807,0.040030,0.051658,0.229926,-0.512723,2.985905,0.152074,0.008159,0.065654
39.600000,0.477252,-0.003126,2.067246,-1.856422,0.123149,0.427110,0.616798,0.012517,2.972326,0.185314,0.027868,0.083003,0.249015,0.537303,3.062238,0.180159,0.031119,0.072703,-0.376116,0.332824,2.979503,0.184026,0.012010,0.017735,-0.376845,-0.307415,2.919849,0.178102,0.036268,0.052379,0.225310,-0.515972,2.988696,0.137979,0.000508,0.069997
39.610000,0.458438,-0.001670,2.071568,-1.618783,0.434564,0.367266,0.614050,0.011398,2.973320,0.174747,0.024657,0.083338,0.246228,0.535938,3.060635,0.169620,0.027269,0.067962,-0.379204,0.331396,2.978022,0.172707,0.008455,0.014360,-0.379458,-0.308571,2.920668,0.168010,0.032779,0.052980,0.220995,-0.518990,2.991341,0.124898,-0.006434,0.073954
39.620000,0.442367,0.002949,2.075220,-0.887319,0.717223,0.215421,0.610804,0.009151,2.972706,0.163275,0.018929,0.080391,0.242187,0.536604,3.057181,0.156441,0.028173,0.059551,-0.383382,0.332265,2.975632,0.159145,0.010257,0.009203,-0.382579,-0.311323,2.925159,0.156981,0.025705,0.061039,0.219107,-0.519575,2.995564,0.117694,-0.007631,0.081043
39.630000,0.433896,0.010330,2.077271,0.043778,0.803224,-0.016367,0.607754,0.007060,2.972105,0.152520,0.013692,0.077532,0.238401,0.537216,3.053881,0.144152,0.028933,0.051623,-0.387295,0.333070,2.973354,0.146501,0.011869,0.004380,-0.385512,-0.313884,2.929423,0.146640,0.019233,0.068474,0.217330,-0.520117,2.999569,0.110908,-0.008701,0.087545
39.640000,0.434823,0.018442,2.076970,0.797271,0.660159,-0.221382,0.604889,0.005116,2.971517,0.142437,0.008912,0.074759,0.234854,0.537779,3.050728,0.132694,0.029561,0.044157,-0.390961,0.333814,2.971183,0.134717,0.013307,-0.000125,-0.388266,-0.316266,2.933470,0.136945,0.013320,0.075316,0.215655,-0.520619,3.003367,0.104515,-0.009654,0.093491
39.650000,0.443126,0.024969,2.074644,1.048740,0.322377,-0.319334,0.602198,0.003308,2.970943,0.132985,0.004555,0.072070,0.231532,0.538295,3.047717,0.122017,0.030068,0.037131,-0.394393,0.334503,2.969117,0.123739,0.014584,-0.004328,-0.390853,-0.318480,2.937309,0.127858,0.007927,0.081596,0.214078,-0.521083,3.006965,0.098492,-0.010497,0.098910
39.660000,0.453603,0.027962,2.071403,0.686427,-0.144354,-0.283906,0.599672,0.001629,2.970383,0.124127,0.000593,0.069464,0.228422,0.538768,3.044842,0.112070,0.030463,0.030527,-0.397607,0.335140,2.967150,0.113515,0.015711,-0.008243,-0.393282,-0.320539,2.940950,0.119342,0.003018,0.087343,0.212593,-0.521511,3.010372,0.092818,-0.011240,0.103830
39.670000,0.460089,0.026142,2.068592,-0.123286,-0.676678,-0.143903,0.597299,0.000069,2.969836,0.115826,-0.003003,0.066937,0.225510,0.539201,3.042099,0.102806,0.030757,0.024324,-0.400615,0.335727,2.965278,0.103998,0.016699,-0.011883,-0.395563,-0.322451,2.944399,0.111360,-0.001443,0.092584,0.211194,-0.521907,3.013596,0.087472,-0.011890,0.108278
39.680000,0.458251,0.018871,2.067236,-1.004799,-1.222744,0.033561,0.595071,-0.001378,2.969302,0.108047,-0.006259,0.064488,0.222783,0.539596,3.039482,0.094183,0.030959,0.018504,-0.403431,0.336269,2.963498,0.095142,0.017561,-0.015263,-0.397706,-0.324226,2.947666,0.103882,-0.005488,0.097348,0.209876,-0.522271,3.016646,0.082436,-0.012455,0.112280
39.690000,0.447621,0.006043,2.067668,-1.547446,-1.724536,0.170793,0.592979,-0.002721,2.968781,0.100760,-0.009199,0.062116,0.220231,0.539957,3.036987,0.086158,0.031076,0.013049,-0.406066,0.336769,2.961806,0.086904,0.018305,-0.018396,-0.399717,-0.325873,2.950758,0.096876,-0.009145,0.101659,0.208634,-0.522607,3.019528,0.077691,-0.012940,0.115860
39.700000,0.431830,-0.011831,2.069440,-1.502597,-2.095340,0.213294,0.591014,-0.003966,2.968273,0.093934,-0.011848,0.059818,0.217843,0.540285,3.034608,0.078694,0.031115,0.007943,-0.408531,0.337229,2.960198,0.079245,0.018942,-0.021293,-0.401606,-0.327401,2.953682,0.090313,-0.012444,0.105541,0.207465,-0.522917,3.022250,0.073221,-0.013353,0.119041
39.710000,0.416864,-0.033338,2.071580,-0.906107,-2.222529,0.154589,0.589170,-0.005120,2.967778,0.087541,-0.014226,0.057593,0.215609,0.540583,3.032341,0.071755,0.031085,0.003169,-0.410837,0.337652,2.958672,0.072128,0.019479,-0.023966,-0.403379,-0.328817,2.956447,0.084167,-0.015410,0.109019,0.206364,-0.523201,3.024819,0.069009,-0.013700,0.121846
39.720000,0.408164,-0.055921,2.073079,-0.064104,-2.009184,0.035296,0.585778,-0.008301,2.962322,0.077739,-0.021205,0.045320,0.209401,0.542969,3.027141,0.055848,0.035853,-0.007477,-0.407613,0.337246,2.959093,0.077878,0.018099,-0.022620,-0.402717,-0.324037,2.953096,0.083754,-0.004077,0.099983,0.205587,-0.522713,3.024265,0.065640,-0.012264,0.118240
39.730000,0.407916,-0.076124,2.073260,0.543546,-1.501436,-0.230742,0.582611,-0.011250,2.957119,0.068680,-0.027492,0.033810,0.203625,0.545178,3.022191,0.041297,0.040102,-0.017397,-0.404635,0.336865,2.959499,0.082930,0.016808,-0.021334,-0.402120,-0.319597,2.949886,0.083201,0.006214,0.091417,0.204851,-0.522257,3.023715,0.062443,-0.010936,0.114715
39.740000,0.413517,-0.090975,2.070730,0.608769,-0.758875,-0.480744,0.579656,-0.013983,2.952157,0.060315,-0.033137,0.023025,0.198252,0.547220,3.017481,0.028008,0.043871,-0.026629,-0.401887,0.336508,2.959890,0.087336,0.015602,-0.020105,-0.401584,-0.315476,2.946812,0.082522,0.015537,0.083301,0.204155,-0.521832,3.023169,0.059410,-0.009707,0.111269
39.750000,0.419372,-0.098192,2.065731,0.065322,0.039829,-0.600450,0.576899,-0.016513,2.947428,0.052597,-0.038188,0.012934,0.193257,0.549107,3.013000,0.015891,0.047198,-0.035204,-0.399354,0.336173,2.960266,0.091148,0.014474,-0.018931,-0.401103,-0.311652,2.943868,0.081730,0.023963,0.075615,0.203496,-0.521434,3.022627,0.056531,-0.008572,0.107903
39.760000,0.419390,-0.097353,2.059620,-0.878058,0.665691,-0.552423,0.574328,-0.018855,2.942922,0.045482,-0.042690,0.003502,0.188615,0.550849,3.008741,0.004864,0.050115,-0.043155,-0.397021,0.335859,2.960627,0.094412,0.013420,-0.017810,-0.400674,-0.308107,2.941051,0.080837,0.031556,0.068343,0.202872,-0.521064,3.022091,0.053799,-0.007524,0.104615
39.770000,0.409742,-0.090350,2.054089,-1.837916,0.941849,-0.377721,0.571930,-0.021020,2.938631,0.038931,-0.046683,-0.005302,0.184303,0.552456,3.004693,-0.005151,0.052656,-0.050514,-0.394875,0.335564,2.960975,0.097172,0.012435,-0.016740,-0.400293,-0.304821,2.938354,0.079856,0.038378,0.061465,0.202281,-0.520718,3.021559,0.051206,-0.006556,0.101406
39.780000,0.390520,-0.080792,2.050369,-2.436939,0.826518,-0.168640,0.569696,-0.023021,2.934545,0.032904,-0.050206,-0.013508,0.180301,0.553937,3.000848,-0.014226,0.054848,-0.057310,-0.392903,0.335288,2.961309,0.099470,0.011515,-0.015719,-0.399957,-0.301778,2.935774,0.078795,0.044486,0.054965,0.201721,-0.520395,3.021034,0.048744,-0.005665,0.098273
39.790000,0.365559,-0.072608,2.048747,-2.467854,0.431530,-0.020828,0.567613,-0.024868,2.930657,0.027366,-0.053296,-0.021144,0.176587,0.555301,2.997198,-0.022430,0.056721,-0.063571,-0.391094,0.335029,2.961631,0.101342,0.010655,-0.014745,-0.399661,-0.298962,2.933307,0.077664,0.049933,0.048827,0.201191,-0.520095,3.020514,0.046407,-0.004844,0.095216
39.800000,0.340658,-0.068514,2.048555,-1.955994,-0.030383,0.009262,0.565674,-0.026572,2.926959,0.022283,-0.055986,-0.028239,0.173143,0.556555,2.993734,-0.029825,0.058299,-0.069325,-0.389434,0.334786,2.961940,0.102826,0.009853,-0.013816,-0.399403,-0.296357,2.930949,0.076474,0.054768,0.043033,0.200689,-0.519814,3.020001,0.044187,-0.004089,0.092234
39.810000,0.321238,-0.069040,2.048587,-1.101293,-0.338591,-0.081679,0.563869,-0.028143,2.923443,0.017624,-0.058307,-0.034819,0.169951,0.557708,2.990450,-0.036470,0.059606,-0.074598,-0.387916,0.334559,2.962237,0.103952,0.009104,-0.012931,-0.399179,-0.293951,2.928694,0.075230,0.059038,0.037570,0.200213,-0.519553,3.019495,0.042079,-0.003396,0.089327
39.820000,0.310636,-0.072515,2.047626,-0.147996,-0.353134,-0.259221,0.562206,-0.027129,2.925179,0.013400,-0.054640,-0.030579,0.166349,0.556374,2.984529,-0.043907,0.055173,-0.085128,-0.389097,0.331979,2.961826,0.098852,0.002968,-0.013505,-0.399767,-0.295649,2.930798,0.072152,0.053781,0.041088,0.194833,-0.522245,3.011810,0.028757,-0.009501,0.071871
39.830000,0.309743,-0.075870,2.044928,0.730293,0.011787,-0.323085,0.560659,-0.026176,2.926837,0.009540,-0.051196,-0.026582,0.163013,0.555123,2.978908,-0.050560,0.051034,-0.094834,-0.390215,0.329582,2.961436,0.094014,-0.002604,-0.014022,-0.400329,-0.297237,2.932794,0.069205,0.048897,0.044313,0.189832,-0.524743,3.004478,0.016609,-0.015021,0.055489
39.840000,0.317741,-0.075334,2.041614,1.456523,0.589664,-0.332840,0.559221,-0.025280,2.928422,0.006017,-0.047962,-0.022817,0.159927,0.553951,2.973573,-0.056488,0.047170,-0.103760,-0.391273,0.327357,2.961069,0.089424,-0.007655,-0.014485,-0.400865,-0.298723,2.934686,0.066384,0.044362,0.047261,0.185184,-0.527060,2.997485,0.005551,-0.019996,0.040131
39.850000,0.333041,-0.068893,2.038212,1.987166,1.145544,-0.322947,0.557884,-0.024438,2.929935,0.002808,-0.044927,-0.019273,0.157072,0.552853,2.968513,-0.061747,0.043563,-0.111944,-0.392274,0.325293,2.960721,0.085070,-0.012221,-0.014897,-0.401377,-0.300112,2.936479,0.063683,0.040153,0.049947,0.180867,-0.529207,2.990819,-0.004492,-0.024468,0.025749
39.860000,0.353568,-0.056936,2.034930,2.225415,1.452045,-0.287853,0.556642,-0.023647,2.931379,-0.000109,-0.042077,-0.015942,0.154435,0.551824,2.963717,-0.066386,0.040199,-0.119426,-0.393222,0.323378,2.960394,0.080938,-0.016338,-0.015261,-0.401866,-0.301410,2.938176,0.061097,0.036249,0.052385,0.176859,-0.531195,2.984466,-0.013595,-0.028472,0.012298
39.870000,0.376205,-0.042124,2.032046,2.008680,1.366871,-0.200040,0.555489,-0.022903,2.932758,-0.002756,-0.039402,-0.012812,0.152000,0.550859,2.959173,-0.070454,0.037060,-0.126243,-0.394120,0.321604,2.960084,0.077017,-0.020038,-0.015580,-0.402333,-0.302623,2.939782,0.058621,0.032630,0.054587,0.173140,-0.533035,2.978413,-0.021825,-0.032045,-0.000268
39.880000,0.396203,-0.028465,2.030114,1.214057,0.893411,-0.039548,0.554418,-0.022204,2.934074,-0.005151,-0.036890,-0.009874,0.149754,0.549956,2.954870,-0.073995,0.034134,-0.132430,-0.394970,0.319960,2.959793,0.073295,-0.023352,-0.015856,-0.402779,-0.303757,2.941301,0.056250,0.029276,0.056567,0.169691,-0.534737,2.972650,-0.029245,-0.035219,-0.011990
39.890000,0.407691,-0.019821,2.029876,-0.080730,0.197947,0.188075,0.553425,-0.021546,2.935328,-0.007313,-0.034534,-0.007121,0.147684,0.549110,2.950798,-0.077050,0.031406,-0.138021,-0.395775,0.318439,2.959518,0.069763,-0.026309,-0.016092,-0.403206,-0.304816,2.942737,0.053978,0.026172,0.058336,0.166495,-0.536310,2.967165,-0.035915,-0.038023,-0.022908
39.900000,0.405795,-0.018266,2.031992,-1.511965,-0.437428,0.439047,0.552505,-0.020929,2.936524,-0.009260,-0.032322,-0.004542,0.145778,0.548317,2.946948,-0.079657,0.028865,-0.143047,-0.396538,0.317033,2.959260,0.066409,-0.028936,-0.016290,-0.403613,-0.305805,2.944092,0.051802,0.023299,0.059908,0.163535,-0.537763,2.961945,-0.041889,-0.040486,-0.033063
39.910000,0.389533,-0.022966,2.036631,-2.523420,-0.724970,0.622160,0.551652,-0.020348,2.937664,-0.011006,-0.030246,-0.002130,0.144026,0.547575,2.943309,-0.081853,0.026497,-0.147541,-0.397260,0.315732,2.959017,0.063225,-0.031258,-0.016452,-0.404002,-0.306728,2.945371,0.049718,0.020643,0.061291,0.160794,-0.539103,2.956982,-0.047221,-0.042634,-0.042490
39.920000,0.363575,-0.030237,2.043017,-2.638528,-0.510805,0.632249,0.551482,-0.019490,2.939297,-0.011143,-0.027581,0.001235,0.145759,0.545730,2.946057,-0.075993,0.021652,-0.138946,-0.400547,0.313312,2.963493,0.054223,-0.036099,-0.007010,-0.401068,-0.305606,2.941777,0.055315,0.022747,0.052731,0.161822,-0.536648,2.956945,-0.043776,-0.036017,-0.041701
39.930000,0.337201,-0.034980,2.049363,-1.740241,0.140438,0.450835,0.551327,-0.018688,2.940851,-0.011244,-0.025104,0.004373,0.147384,0.544013,2.948702,-0.070515,0.017210,-0.130738,-0.403610,0.311072,2.967756,0.045941,-0.040415,0.001808,-0.398356,-0.304568,2.938344,0.060276,0.024608,0.044673,0.162786,-0.534361,2.956918,-0.040557,-0.029937,-0.040908
39.940000,0.320506,-0.032927,2.053758,-0.236827,0.937455,0.153400,0.551185,-0.017937,2.942331,-0.011312,-0.022803,0.007295,0.148908,0.542414,2.951245,-0.065394,0.013143,-0.122902,-0.406465,0.309001,2.971816,0.038328,-0.044244,0.010032,-0.395849,-0.303610,2.935067,0.064648,0.026243,0.037094,0.163689,-0.532231,2.956900,-0.037550,-0.024357,-0.040112
39.950000,0.319140,-0.022867,2.055130,1.136900,1.508422,-0.107754,0.551055,-0.017235,2.943738,-0.011349,-0.020667,0.010010,0.150337,0.540927,2.953691,-0.060610,0.009425,-0.115424,-0.409125,0.307087,2.975680,0.031340,-0.047624,0.017690,-0.393536,-0.302726,2.931939,0.068477,0.027671,0.029974,0.164536,-0.530248,2.956890,-0.034742,-0.019243,-0.039315
39.960000,0.331243,-0.007335,2.053950,1.704940,1.581071,-0.203889,0.550938,-0.016579,2.945076,-0.011359,-0.018685,0.012530,0.151677,0.539544,2.956042,-0.056139,0.006032,-0.108291,-0.411601,0.305320,2.979356,0.024933,-0.050589,0.024810,-0.391402,-0.301911,2.928954,0.071805,0.028907,0.023291,0.165330,-0.528403,2.956889,-0.032121,-0.014561,-0.038517
39.970000,0.348368,0.008523,2.051941,1.230478,1.111890,-0.096365,0.550831,-0.015966,2.946348,-0.011344,-0.016847,0.014863,0.152934,0.538259,2.958302,-0.051964,0.002940,-0.101489,-0.413905,0.303690,2.982851,0.019067,-0.053171,0.031418,-0.389436,-0.301160,2.926107,0.074672,0.029968,0.017025,0.166074,-0.526686,2.956895,-0.029674,-0.010283,-0.037721
