time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz,drone3_x,drone3_y,drone3_z,drone3_vx,drone3_vy,drone3_vz,drone3_qw,drone3_qx,drone3_qy,drone3_qz,drone3_wx,drone3_wy,drone3_wz,drone4_x,drone4_y,drone4_z,drone4_vx,drone4_vy,drone4_vz,drone4_qw,drone4_qx,drone4_qy,drone4_qz,drone4_wx,drone4_wy,drone4_wz
0.970000,-0.009809,-0.016287,0.149093,0.005530,0.003632,0.000991,0.998040,0.053223,-0.030305,0.012852,-0.024623,0.037154,0.064835,0.584983,-0.001170,1.221598,-0.025473,0.000266,0.134114,0.999878,-0.001534,0.015530,-0.000001,0.007005,0.109162,-0.000556,0.180245,0.565668,1.232546,-0.005373,-0.037937,0.164456,0.999947,-0.007396,0.007222,0.000046,-0.134360,-0.016373,0.001675,-0.477725,0.346216,1.231470,0.006419,-0.002499,0.163137,0.999947,-0.006918,-0.007598,0.000004,0.000057,-0.023215,0.000282,-0.468655,-0.341647,1.202627,0.035998,0.026428,0.122898,0.999757,0.012070,-0.018426,0.000008,0.095775,-0.124377,0.000450,0.182649,-0.563152,1.231975,-0.003706,0.014422,0.170988,0.999959,0.008311,0.003524,-0.000006,0.048518,0.005603,-0.000187
0.980000,-0.009762,-0.016235,0.149105,0.003783,0.006854,0.001403,0.998050,0.053058,-0.030130,0.013134,-0.046202,0.025477,0.049134,0.584716,-0.001166,1.222948,-0.027873,0.000491,0.135902,0.999869,-0.001497,0.016091,-0.000003,0.007696,0.114540,-0.000578,0.180202,0.565291,1.234189,-0.003318,-0.037394,0.164109,0.999942,-0.008046,0.007121,0.000048,-0.125918,-0.023932,0.001634,-0.477658,0.346191,1.233105,0.006902,-0.002486,0.163939,0.999946,-0.006918,-0.007718,0.000005,0.000072,-0.024328,0.000291,-0.468293,-0.341380,1.203856,0.036533,0.026956,0.122886,0.999740,0.012547,-0.019045,0.000009,0.095055,-0.123157,0.000442,0.182613,-0.563005,1.233684,-0.003640,0.014933,0.170956,0.999957,0.008557,0.003552,-0.000006,0.049868,0.005602,-0.000192
0.990000,-0.009735,-0.016146,0.149121,0.001430,0.010937,0.001724,0.998066,0.052767,-0.030028,0.013335,-0.073521,0.009764,0.029722,0.584427,-0.001160,1.224319,-0.029831,0.000729,0.138495,0.999860,-0.001456,0.016671,-0.000004,0.008434,0.117078,-0.000592,0.180179,0.564921,1.235831,-0.001260,-0.036583,0.164533,0.999938,-0.008654,0.006983,0.000051,-0.117622,-0.031142,0.001603,-0.477587,0.346166,1.234748,0.007319,-0.002439,0.164520,0.999945,-0.006917,-0.007841,0.000005,0.000213,-0.025145,0.000297,-0.467925,-0.341108,1.205085,0.037079,0.027460,0.122952,0.999722,0.013021,-0.019659,0.000010,0.094649,-0.122577,0.000430,0.182577,-0.562853,1.235396,-0.003576,0.015417,0.171563,0.999955,0.008809,0.003579,-0.000006,0.050768,0.005466,-0.000197
1.000000,-0.009733,-0.016016,0.149137,-0.000883,0.014961,0.001509,0.998088,0.052333,-0.030009,0.013445,-0.100403,-0.005678,0.010032,0.584121,-0.001152,1.225723,-0.031186,0.000981,0.142413,0.999850,-0.001412,0.017256,-0.000005,0.009205,0.116295,-0.000600,0.180177,0.564560,1.237484,0.000761,-0.035560,0.166157,0.999934,-0.009221,0.006810,0.000053,-0.109319,-0.037744,0.001574,-0.477512,0.346142,1.236388,0.007817,-0.002474,0.163129,0.999944,-0.006917,-0.007971,0.000006,-0.000401,-0.026801,0.000303,-0.467551,-0.340831,1.206315,0.037694,0.027980,0.123015,0.999703,0.013493,-0.020271,0.000010,0.094623,-0.122737,0.000414,0.182541,-0.562696,1.237115,-0.003510,0.015872,0.172300,0.999952,0.009065,0.003606,-0.000006,0.051322,0.005237,-0.000202
1.010000,-0.009750,-0.015851,0.149148,-0.002245,0.017735,0.000466,0.998115,0.051779,-0.030056,0.013474,-0.118901,-0.014772,-0.004935,0.583800,-0.001141,1.227046,-0.032919,0.001169,0.122013,0.999840,-0.001364,0.017835,-0.000007,0.009787,0.115812,-0.000602,0.180195,0.564211,1.239158,0.002719,-0.034397,0.168904,0.999931,-0.009747,0.006606,0.000056,-0.101237,-0.043768,0.001550,-0.477431,0.346117,1.238004,0.008349,-0.002556,0.159813,0.999943,-0.006921,-0.008109,0.000006,-0.001011,-0.028339,0.000307,-0.467168,-0.340546,1.207475,0.038929,0.028882,0.109005,0.999684,0.013968,-0.020888,0.000011,0.095363,-0.124214,0.000395,0.182507,-0.562536,1.238843,-0.003414,0.016213,0.173261,0.999950,0.009321,0.003631,-0.000007,0.050928,0.004706,-0.000205
1.020000,-0.009775,-0.015666,0.149147,-0.002680,0.019068,-0.000493,0.998145,0.051158,-0.030132,0.013446,-0.127789,-0.017685,-0.014772,0.583464,-0.001128,1.228166,-0.034375,0.001355,0.102615,0.999830,-0.001314,0.018416,-0.000008,0.010164,0.117076,-0.000603,0.180232,0.563873,1.240864,0.004603,-0.033179,0.172208,0.999927,-0.010234,0.006372,0.000058,-0.093731,-0.049342,0.001535,-0.477345,0.346091,1.239581,0.008792,-0.002594,0.155530,0.999942,-0.006926,-0.008253,0.000007,-0.000941,-0.028869,0.000308,-0.466772,-0.340253,1.208497,0.040179,0.029763,0.095840,0.999664,0.014448,-0.021515,0.000012,0.096763,-0.126884,0.000370,0.182473,-0.562373,1.240582,-0.003257,0.016361,0.174600,0.999948,0.009572,0.003652,-0.000007,0.049251,0.003757,-0.000207
1.030000,-0.009803,-0.015473,0.149141,-0.002710,0.019287,-0.000647,0.998177,0.050509,-0.030219,0.013377,-0.129225,-0.017887,-0.021780,0.583113,-0.001114,1.229101,-0.035617,0.001535,0.085143,0.999819,-0.001263,0.019005,-0.000009,0.010449,0.118417,-0.000601,0.180287,0.563547,1.242601,0.006424,-0.032060,0.174795,0.999924,-0.010686,0.006112,0.000060,-0.087723,-0.054730,0.001546,-0.477255,0.346065,1.241115,0.009043,-0.002506,0.151478,0.999941,-0.006929,-0.008395,0.000008,-0.000010,-0.028132,0.000307,-0.466364,-0.339951,1.209394,0.041430,0.030610,0.084005,0.999643,0.014935,-0.022157,0.000012,0.098139,-0.129748,0.000338,0.182442,-0.562210,1.242337,-0.003020,0.016260,0.176392,0.999945,0.009811,0.003668,-0.000007,0.046262,0.002378,-0.000208
1.040000,-0.009826,-0.015286,0.149135,-0.001867,0.017668,-0.000509,0.998207,0.049881,-0.030294,0.013283,-0.118361,-0.012251,-0.023800,0.582751,-0.001098,1.229871,-0.036705,0.001704,0.069432,0.999807,-0.001210,0.019600,-0.000011,0.010644,0.119610,-0.000596,0.180360,0.563231,1.244355,0.008185,-0.031170,0.175964,0.999921,-0.011114,0.005825,0.000062,-0.083546,-0.059811,0.001580,-0.477165,0.346041,1.242612,0.009097,-0.002291,0.148183,0.999940,-0.006925,-0.008532,0.000008,0.001415,-0.026594,0.000303,-0.465943,-0.339641,1.210179,0.042653,0.031402,0.073367,0.999621,0.015429,-0.022812,0.000013,0.099161,-0.132327,0.000299,0.182413,-0.562049,1.244111,-0.002703,0.015910,0.178442,0.999943,0.010032,0.003676,-0.000008,0.042326,0.000693,-0.000209
1.050000,-0.009835,-0.015128,0.149132,0.000274,0.013663,-0.000068,0.998234,0.049348,-0.030321,0.013191,-0.091565,0.002072,-0.019254,0.582380,-0.001080,1.230492,-0.037636,0.001854,0.055316,0.999795,-0.001156,0.020200,-0.000012,0.010738,0.120215,-0.000586,0.180451,0.562923,1.246117,0.009871,-0.030533,0.176141,0.999918,-0.011524,0.005514,0.000064,-0.080857,-0.064362,0.001627,-0.477072,0.346019,1.243978,0.009327,-0.002254,0.123627,0.999939,-0.006915,-0.008661,0.000009,0.002714,-0.024998,0.000296,-0.465511,-0.339323,1.210863,0.043804,0.032104,0.063797,0.999597,0.015926,-0.023479,0.000013,0.099604,-0.134292,0.000253,0.182388,-0.561891,1.245872,-0.002475,0.015779,0.166079,0.999941,0.010236,0.003676,-0.000008,0.039587,-0.000562,-0.000210
1.060000,-0.009817,-0.015021,0.149134,0.003495,0.007636,0.000582,0.998255,0.048988,-0.030257,0.013127,-0.051282,0.023613,-0.009199,0.581999,-0.001061,1.230980,-0.038403,0.001982,0.042647,0.999783,-0.001103,0.020801,-0.000013,0.010720,0.120120,-0.000571,0.180558,0.562620,1.247876,0.011468,-0.030141,0.175726,0.999915,-0.011924,0.005182,0.000067,-0.079315,-0.068337,0.001677,-0.476979,0.345997,1.245087,0.009439,-0.002152,0.099250,0.999938,-0.006899,-0.008784,0.000009,0.003254,-0.024182,0.000288,-0.465067,-0.338999,1.211456,0.044836,0.032685,0.055176,0.999573,0.016423,-0.024153,0.000013,0.099333,-0.135434,0.000199,0.182363,-0.561732,1.247379,-0.002343,0.015894,0.136392,0.999939,0.010430,0.003671,-0.000008,0.038208,-0.001293,-0.000212
1.070000,-0.009767,-0.014974,0.149143,0.006055,0.002290,0.001029,0.998268,0.048832,-0.030088,0.013101,-0.015619,0.040687,-0.001399,0.581612,-0.001040,1.231347,-0.038991,0.002085,0.031286,0.999770,-0.001049,0.021400,-0.000014,0.010591,0.119212,-0.000551,0.180680,0.562319,1.249593,0.012814,-0.030256,0.160037,0.999912,-0.012318,0.004831,0.000069,-0.078236,-0.071450,0.001715,-0.476884,0.345976,1.245966,0.009474,-0.002017,0.077402,0.999937,-0.006883,-0.008903,0.000010,0.003445,-0.023692,0.000279,-0.464614,-0.338670,1.211968,0.045714,0.033120,0.047401,0.999549,0.016917,-0.024831,0.000013,0.098324,-0.135687,0.000139,0.182341,-0.561573,1.248604,-0.002177,0.015901,0.109722,0.999937,0.010619,0.003663,-0.000009,0.037335,-0.001814,-0.000213
1.080000,-0.009704,-0.014964,0.149152,0.006128,0.000415,0.000560,0.998276,0.048799,-0.029877,0.013083,-0.003158,0.041100,-0.003802,0.581220,-0.001019,1.231607,-0.039354,0.002163,0.021102,0.999758,-0.000997,0.021991,-0.000015,0.010369,0.117155,-0.000524,0.180813,0.562014,1.251039,0.013911,-0.030647,0.130360,0.999909,-0.012708,0.004470,0.000071,-0.077800,-0.073092,0.001725,-0.476789,0.345956,1.246639,0.009454,-0.001867,0.057851,0.999936,-0.006865,-0.009021,0.000010,0.003539,-0.023190,0.000269,-0.464153,-0.338337,1.212405,0.046416,0.033397,0.040378,0.999523,0.017405,-0.025508,0.000013,0.096622,-0.135081,0.000073,0.182320,-0.561415,1.249577,-0.001980,0.015803,0.085808,0.999935,0.010803,0.003652,-0.000009,0.036166,-0.002397,-0.000213
1.090000,-0.009651,-0.014958,0.149153,0.004324,0.000912,-0.000149,0.998283,0.048779,-0.029701,0.013033,-0.006516,0.028999,-0.013556,0.580826,-0.000997,1.231771,-0.039452,0.002216,0.011977,0.999745,-0.000946,0.022569,-0.000016,0.010071,0.113819,-0.000493,0.180958,0.561706,1.252204,0.014958,-0.030964,0.103756,0.999906,-0.013097,0.004101,0.000073,-0.077837,-0.074401,0.001732,-0.476695,0.345938,1.247127,0.009366,-0.001697,0.040390,0.999935,-0.006847,-0.009135,0.000010,0.003812,-0.022324,0.000257,-0.463686,-0.338002,1.212776,0.046930,0.033509,0.034030,0.999497,0.017882,-0.026180,0.000013,0.094276,-0.133650,0.000004,0.182301,-0.561258,1.250324,-0.001745,0.015570,0.064402,0.999933,0.010979,0.003639,-0.000009,0.034289,-0.003161,-0.000213
1.100000,-0.009620,-0.014942,0.149148,0.001770,0.002357,-0.000845,0.998290,0.048722,-0.029603,0.012930,-0.016172,0.011899,-0.026309,0.580432,-0.000975,1.231848,-0.039263,0.002246,0.003810,0.999732,-0.000896,0.023126,-0.000016,0.009714,0.109266,-0.000458,0.181113,0.561395,1.253118,0.015956,-0.031132,0.079926,0.999902,-0.013484,0.003726,0.000076,-0.076906,-0.075537,0.001728,-0.476602,0.345923,1.247450,0.009121,-0.001435,0.024821,0.999934,-0.006825,-0.009242,0.000011,0.004958,-0.020259,0.000245,-0.463215,-0.337667,1.213087,0.047239,0.033452,0.028283,0.999471,0.018346,-0.026842,0.000012,0.091280,-0.131334,-0.000068,0.182285,-0.561104,1.250869,-0.001482,0.015210,0.045265,0.999931,0.011145,0.003621,-0.000009,0.031983,-0.003995,-0.000211
1.110000,-0.009616,-0.014908,0.149136,-0.000897,0.004462,-0.001561,0.998298,0.048603,-0.029596,0.012766,-0.030203,-0.005935,-0.040372,0.580041,-0.000952,1.231848,-0.038788,0.002256,-0.003489,0.999720,-0.000849,0.023659,-0.000017,0.009304,0.103677,-0.000421,0.181277,0.561084,1.253807,0.016902,-0.031078,0.058593,0.999898,-0.013864,0.003345,0.000078,-0.074586,-0.076534,0.001713,-0.476514,0.345910,1.247626,0.008647,-0.001023,0.010933,0.999933,-0.006795,-0.009335,0.000011,0.007053,-0.016912,0.000235,-0.462742,-0.337334,1.213343,0.047316,0.033212,0.023070,0.999445,0.018793,-0.027490,0.000012,0.087565,-0.127980,-0.000140,0.182272,-0.560954,1.251233,-0.001206,0.014757,0.028188,0.999930,0.011299,0.003599,-0.000010,0.029541,-0.004781,-0.000208
1.120000,-0.009638,-0.014851,0.149119,-0.003302,0.006928,-0.001750,0.998308,0.048403,-0.029676,0.012537,-0.046665,-0.022011,-0.054736,0.579657,-0.000930,1.231780,-0.038054,0.002245,-0.009993,0.999708,-0.000803,0.024161,-0.000018,0.008840,0.097366,-0.000380,0.181451,0.560775,1.254294,0.017796,-0.030733,0.039505,0.999894,-0.014227,0.002960,0.000080,-0.070665,-0.077377,0.001688,-0.476430,0.345902,1.247671,0.008155,-0.000633,-0.001445,0.999933,-0.006757,-0.009413,0.000011,0.007838,-0.014888,0.000218,-0.462270,-0.337004,1.213549,0.047128,0.032776,0.018331,0.999420,0.019219,-0.028119,0.000011,0.083074,-0.123446,-0.000211,0.182261,-0.560809,1.251436,-0.000926,0.014223,0.012982,0.999928,0.011440,0.003573,-0.000010,0.026884,-0.005536,-0.000203
1.130000,-0.009682,-0.014770,0.149104,-0.005421,0.009351,-0.001061,0.998321,0.048117,-0.029835,0.012242,-0.062851,-0.036162,-0.069194,0.579281,-0.000907,1.231650,-0.037100,0.002214,-0.015767,0.999696,-0.000760,0.024631,-0.000018,0.008318,0.090585,-0.000338,0.181633,0.560470,1.254600,0.018636,-0.030068,0.022440,0.999891,-0.014568,0.002572,0.000081,-0.065331,-0.078070,0.001655,-0.476350,0.345897,1.247599,0.007831,-0.000429,-0.012384,0.999932,-0.006720,-0.009486,0.000011,0.007036,-0.014550,0.000196,-0.461801,-0.336679,1.213710,0.046652,0.032137,0.014015,0.999395,0.019621,-0.028722,0.000010,0.077839,-0.117739,-0.000278,0.182253,-0.560670,1.251495,-0.000648,0.013619,-0.000537,0.999927,0.011567,0.003543,-0.000010,0.024086,-0.006237,-0.000197
1.140000,-0.009744,-0.014665,0.149098,-0.006768,0.011367,-0.000361,0.998336,0.047753,-0.030056,0.011882,-0.076313,-0.045134,-0.082678,0.578916,-0.000885,1.231465,-0.035971,0.002164,-0.020870,0.999686,-0.000720,0.025066,-0.000018,0.007731,0.083599,-0.000294,0.181823,0.560175,1.254745,0.019423,-0.029080,0.007207,0.999887,-0.014878,0.002180,0.000083,-0.058747,-0.078597,0.001618,-0.476273,0.345893,1.247425,0.007638,-0.000382,-0.022013,0.999932,-0.006688,-0.009559,0.000011,0.005637,-0.014740,0.000170,-0.461338,-0.336362,1.213830,0.045892,0.031300,0.010087,0.999371,0.019995,-0.029293,0.000009,0.072004,-0.111047,-0.000340,0.182248,-0.560537,1.251428,-0.000383,0.012978,-0.012525,0.999926,0.011681,0.003511,-0.000010,0.021373,-0.006809,-0.000188
1.150000,-0.009813,-0.014544,0.149096,-0.006939,0.012901,-0.000056,0.998354,0.047329,-0.030304,0.011462,-0.086559,-0.046233,-0.094867,0.578563,-0.000864,1.231233,-0.034712,0.002092,-0.025352,0.999675,-0.000683,0.025466,-0.000018,0.007072,0.076582,-0.000248,0.182021,0.559890,1.254747,0.020148,-0.027762,-0.006366,0.999884,-0.015152,0.001786,0.000085,-0.050938,-0.078903,0.001576,-0.476197,0.345889,1.247161,0.007560,-0.000480,-0.030461,0.999931,-0.006664,-0.009634,0.000011,0.003758,-0.015313,0.000140,-0.460884,-0.336054,1.213912,0.044874,0.030289,0.006522,0.999348,0.020339,-0.029830,0.000008,0.065795,-0.103695,-0.000399,0.182246,-0.560411,1.251247,-0.000126,0.012282,-0.023120,0.999925,0.011780,0.003475,-0.000010,0.018375,-0.007380,-0.000179
1.160000,-0.009875,-0.014413,0.149098,-0.004515,0.011857,0.000748,0.998374,0.046875,-0.030527,0.010987,-0.079497,-0.029907,-0.101754,0.578222,-0.000844,1.230960,-0.033361,0.001998,-0.029263,0.999666,-0.000650,0.025831,-0.000018,0.006343,0.069642,-0.000199,0.182226,0.559621,1.254620,0.020810,-0.026146,-0.018433,0.999881,-0.015385,0.001391,0.000086,-0.042318,-0.078999,0.001533,-0.476121,0.345883,1.246818,0.007584,-0.000713,-0.037838,0.999931,-0.006651,-0.009713,0.000011,0.001491,-0.016190,0.000107,-0.460441,-0.335757,1.213960,0.043652,0.029143,0.003308,0.999327,0.020652,-0.030329,0.000007,0.059482,-0.096084,-0.000453,0.182246,-0.560292,1.250967,0.000158,0.011433,-0.032449,0.999924,0.011862,0.003436,-0.000011,0.014143,-0.008313,-0.000170
1.170000,-0.009897,-0.014307,0.149107,0.000228,0.009619,0.000920,0.998394,0.046505,-0.030618,0.010480,-0.064572,0.001851,-0.107547,0.577896,-0.000824,1.230649,-0.031922,0.001884,-0.032652,0.999658,-0.000620,0.026161,-0.000018,0.005569,0.062607,-0.000150,0.182438,0.559368,1.254380,0.021434,-0.024360,-0.029139,0.999878,-0.015575,0.000996,0.000087,-0.034203,-0.079207,0.001504,-0.476045,0.345874,1.246406,0.007686,-0.001051,-0.044245,0.999930,-0.006650,-0.009796,0.000011,-0.000918,-0.017160,0.000073,-0.460012,-0.335472,1.213979,0.042293,0.027908,0.000436,0.999307,0.020933,-0.030789,0.000005,0.053307,-0.088564,-0.000502,0.182249,-0.560183,1.250600,0.000536,0.010278,-0.040648,0.999923,0.011917,0.003390,-0.000011,0.007767,-0.010011,-0.000165
1.180000,-0.009866,-0.014215,0.149114,0.005882,0.009196,0.000486,0.998417,0.046179,-0.030538,0.009921,-0.061788,0.039696,-0.119025,0.577584,-0.000806,1.230307,-0.030419,0.001750,-0.035565,0.999650,-0.000594,0.026456,-0.000018,0.004747,0.055689,-0.000099,0.182655,0.559134,1.254040,0.022084,-0.022599,-0.038569,0.999876,-0.015729,0.000598,0.000088,-0.027388,-0.079894,0.001500,-0.475967,0.345862,1.245935,0.007832,-0.001458,-0.049782,0.999929,-0.006660,-0.009884,0.000011,-0.003296,-0.018083,0.000040,-0.459596,-0.335199,1.213970,0.040850,0.026624,-0.002104,0.999288,0.021184,-0.031213,0.000004,0.047394,-0.081291,-0.000546,0.182257,-0.560088,1.250156,0.001022,0.008794,-0.047865,0.999923,0.011937,0.003335,-0.000011,0.000111,-0.012212,-0.000165
1.190000,-0.009777,-0.014117,0.149117,0.011911,0.010642,0.000168,0.998447,0.045833,-0.030263,0.009284,-0.071498,0.080013,-0.134601,0.577288,-0.000789,1.229939,-0.028966,0.001590,-0.038032,0.999643,-0.000573,0.026719,-0.000018,0.003804,0.049907,-0.000045,0.182879,0.558917,1.253611,0.022743,-0.020794,-0.046846,0.999874,-0.015848,0.000197,0.000090,-0.020328,-0.080628,0.001503,-0.475888,0.345845,1.245412,0.008007,-0.001911,-0.054537,0.999928,-0.006683,-0.009977,0.000011,-0.005624,-0.018976,0.000008,-0.459195,-0.334939,1.213937,0.039357,0.025322,-0.004332,0.999271,0.021407,-0.031602,0.000002,0.041791,-0.074282,-0.000582,0.182270,-0.560008,1.249644,0.001515,0.007245,-0.054213,0.999924,0.011920,0.003269,-0.000011,-0.005937,-0.013774,-0.000161
1.200000,-0.009629,-0.013999,0.149118,0.017444,0.012954,0.000008,0.998487,0.045420,-0.029796,0.008563,-0.086944,0.116982,-0.149055,0.577005,-0.000774,1.229548,-0.027708,0.001396,-0.040057,0.999636,-0.000557,0.026958,-0.000017,0.002696,0.045950,0.000015,0.183110,0.558718,1.253105,0.023384,-0.018908,-0.054083,0.999873,-0.015931,-0.000208,0.000091,-0.012877,-0.081177,0.001508,-0.475807,0.345823,1.244846,0.008222,-0.002413,-0.058588,0.999927,-0.006717,-0.010075,0.000011,-0.008083,-0.020050,-0.000024,-0.458809,-0.334693,1.213884,0.037819,0.024015,-0.006276,0.999256,0.021601,-0.031955,0.000001,0.036415,-0.067332,-0.000607,0.182287,-0.559943,1.249074,0.001930,0.005828,-0.059702,0.999924,0.011880,0.003198,-0.000011,-0.010247,-0.014563,-0.000151
1.210000,-0.009430,-0.013860,0.149117,0.021964,0.014596,-0.000124,0.998534,0.044938,-0.029163,0.007778,-0.097883,0.147158,-0.157688,0.576733,-0.000762,1.229139,-0.026674,0.001170,-0.041673,0.999630,-0.000546,0.027180,-0.000017,0.001497,0.043305,0.000077,0.183347,0.558539,1.252531,0.023970,-0.016931,-0.060379,0.999872,-0.015975,-0.000615,0.000092,-0.005158,-0.081285,0.001504,-0.475724,0.345796,1.244242,0.008454,-0.002937,-0.061996,0.999925,-0.006764,-0.010178,0.000010,-0.010293,-0.020942,-0.000052,-0.458439,-0.334460,1.213812,0.036208,0.022696,-0.007975,0.999242,0.021770,-0.032273,-0.000001,0.031097,-0.060104,-0.000617,0.182308,-0.559891,1.248452,0.002288,0.004501,-0.064415,0.999925,0.011818,0.003124,-0.000011,-0.014098,-0.015106,-0.000139
1.220000,-0.009191,-0.013707,0.149116,0.025803,0.016095,-0.000180,0.998586,0.044409,-0.028394,0.006957,-0.107926,0.172824,-0.162583,0.576471,-0.000751,1.228715,-0.025870,0.000916,-0.042915,0.999625,-0.000542,0.027392,-0.000016,0.000254,0.041745,0.000139,0.183589,0.558380,1.251899,0.024454,-0.014880,-0.065824,0.999872,-0.015981,-0.001020,0.000093,0.002588,-0.080739,0.001487,-0.475639,0.345765,1.243607,0.008453,-0.003246,-0.064883,0.999924,-0.006816,-0.010280,0.000010,-0.010046,-0.019309,-0.000064,-0.458086,-0.334239,1.213724,0.034474,0.021345,-0.009474,0.999230,0.021911,-0.032554,-0.000003,0.025657,-0.052249,-0.000608,0.182333,-0.559852,1.247787,0.002592,0.003265,-0.068429,0.999926,0.011739,0.003048,-0.000011,-0.017490,-0.015436,-0.000125
1.230000,-0.008915,-0.013537,0.149114,0.029296,0.017961,-0.000216,0.998642,0.043821,-0.027503,0.006111,-0.120393,0.196160,-0.165571,0.576215,-0.000743,1.228281,-0.025281,0.000644,-0.043823,0.999619,-0.000544,0.027599,-0.000015,-0.000983,0.041022,0.000198,0.183836,0.558242,1.251216,0.024803,-0.012794,-0.070501,0.999872,-0.015949,-0.001421,0.000094,0.010049,-0.079458,0.001453,-0.475556,0.345732,1.242945,0.008151,-0.003280,-0.067359,0.999923,-0.006862,-0.010368,0.000009,-0.008413,-0.016166,-0.000068,-0.457751,-0.334033,1.213623,0.032561,0.019939,-0.010819,0.999219,0.022025,-0.032793,-0.000004,0.019954,-0.043489,-0.000578,0.182360,-0.559826,1.247085,0.002838,0.002137,-0.071813,0.999928,0.011644,0.002970,-0.000011,-0.020282,-0.015524,-0.000110
1.240000,-0.008606,-0.013350,0.149111,0.032150,0.019203,-0.000413,0.998702,0.043179,-0.026505,0.005255,-0.128659,0.215218,-0.165853,0.575964,-0.000738,1.227840,-0.024867,0.000361,-0.044446,0.999613,-0.000552,0.027803,-0.000014,-0.002164,0.040769,0.000253,0.184085,0.558125,1.250490,0.024987,-0.010701,-0.074480,0.999872,-0.015881,-0.001813,0.000094,0.017183,-0.077381,0.001399,-0.475475,0.345699,1.242261,0.007912,-0.003367,-0.069383,0.999922,-0.006905,-0.010446,0.000009,-0.008868,-0.015264,-0.000085,-0.457436,-0.333841,1.213508,0.030443,0.018469,-0.012043,0.999211,0.022110,-0.032986,-0.000005,0.014093,-0.033946,-0.000525,0.182389,-0.559810,1.246352,0.003030,0.001124,-0.074624,0.999929,0.011537,0.002893,-0.000011,-0.022503,-0.015409,-0.000095
1.250000,-0.008273,-0.013157,0.149106,0.034387,0.019122,-0.000611,0.998762,0.042518,-0.025424,0.004399,-0.128065,0.230164,-0.164059,0.575717,-0.000736,1.227393,-0.024563,0.000079,-0.044836,0.999608,-0.000565,0.028006,-0.000013,-0.003234,0.040532,0.000301,0.184335,0.558029,1.249728,0.024984,-0.008601,-0.077831,0.999873,-0.015777,-0.002193,0.000095,0.024195,-0.074492,0.001327,-0.475397,0.345665,1.241558,0.007747,-0.003515,-0.070981,0.999920,-0.006951,-0.010522,0.000008,-0.009814,-0.015019,-0.000102,-0.457143,-0.333664,1.213382,0.028113,0.016937,-0.013165,0.999205,0.022165,-0.033130,-0.000006,0.008109,-0.023672,-0.000451,0.182420,-0.559803,1.245593,0.003174,0.000219,-0.076919,0.999931,0.011420,0.002816,-0.000011,-0.024297,-0.015170,-0.000080
1.260000,-0.007918,-0.012971,0.149100,0.036534,0.018097,-0.000523,0.998822,0.041880,-0.024269,0.003552,-0.121198,0.244526,-0.161481,0.575473,-0.000737,1.226943,-0.024283,-0.000191,-0.045052,0.999602,-0.000584,0.028207,-0.000011,-0.004148,0.039819,0.000340,0.184584,0.557953,1.248935,0.024789,-0.006465,-0.080619,0.999874,-0.015638,-0.002557,0.000095,0.031397,-0.070881,0.001241,-0.475320,0.345629,1.240842,0.007657,-0.003725,-0.072201,0.999919,-0.007003,-0.010597,0.000008,-0.010979,-0.015122,-0.000119,-0.456875,-0.333503,1.213245,0.025555,0.015336,-0.014198,0.999202,0.022190,-0.033221,-0.000007,0.001961,-0.012646,-0.000357,0.182453,-0.559805,1.244815,0.003282,-0.000594,-0.078754,0.999932,0.011294,0.002741,-0.000011,-0.025805,-0.014873,-0.000066
1.270000,-0.007543,-0.012796,0.149095,0.038531,0.016825,-0.000342,0.998878,0.041281,-0.023045,0.002713,-0.112677,0.257878,-0.159203,0.575232,-0.000740,1.226492,-0.023931,-0.000439,-0.045152,0.999596,-0.000607,0.028403,-0.000010,-0.004865,0.038151,0.000369,0.184830,0.557900,1.248117,0.024412,-0.004277,-0.082914,0.999876,-0.015462,-0.002901,0.000095,0.038749,-0.066727,0.001147,-0.475244,0.345590,1.240115,0.007641,-0.003990,-0.073089,0.999918,-0.007062,-0.010674,0.000007,-0.012322,-0.015517,-0.000136,-0.456633,-0.333358,1.213098,0.022782,0.013672,-0.015145,0.999201,0.022183,-0.033255,-0.000008,-0.004249,-0.001113,-0.000248,0.182486,-0.559815,1.244019,0.003364,-0.001335,-0.080179,0.999934,0.011162,0.002667,-0.000010,-0.027142,-0.014564,-0.000054
