time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z,drone3_roll,drone3_pitch,drone3_yaw,drone3_des_qw,drone3_des_qx,drone3_des_qy,drone3_des_qz,drone3_err_x,drone3_err_y,drone3_err_z,drone4_roll,drone4_pitch,drone4_yaw,drone4_des_qw,drone4_des_qx,drone4_des_qy,drone4_des_qz,drone4_err_x,drone4_err_y,drone4_err_z
13.690000,0.227448,0.033151,-0.004232,1,0,0,0,0,0,0,0.132436,-0.029848,-0.004422,1,0,0,0,0,0,0,0.141260,-0.189794,-0.004747,1,0,0,0,0,0,0,0.271814,-0.174948,-0.017689,1,0,0,0,0,0,0,0.286389,-0.056874,-0.011226,1,0,0,0,0,0,0
13.700000,0.227395,0.031905,-0.004024,1,0,0,0,0,0,0,0.130386,-0.030544,-0.004364,1,0,0,0,0,0,0,0.137148,-0.189933,-0.005324,1,0,0,0,0,0,0,0.272658,-0.175249,-0.018170,1,0,0,0,0,0,0,0.293105,-0.058671,-0.011574,1,0,0,0,0,0,0
13.710000,0.225872,0.030847,-0.003791,1,0,0,0,0,0,0,0.127076,-0.030947,-0.004271,1,0,0,0,0,0,0,0.131756,-0.189675,-0.005790,1,0,0,0,0,0,0,0.271866,-0.175193,-0.018530,1,0,0,0,0,0,0,0.299410,-0.060171,-0.011850,1,0,0,0,0,0,0
13.720000,0.222985,0.029971,-0.003537,1,0,0,0,0,0,0,0.122569,-0.031078,-0.004147,1,0,0,0,0,0,0,0.125215,-0.189001,-0.006143,1,0,0,0,0,0,0,0.269491,-0.174815,-0.018774,1,0,0,0,0,0,0,0.305328,-0.061377,-0.012052,1,0,0,0,0,0,0
13.730000,0.218840,0.029268,-0.003264,1,0,0,0,0,0,0,0.116955,-0.030986,-0.003999,1,0,0,0,0,0,0,0.117656,-0.187908,-0.006388,1,0,0,0,0,0,0,0.265600,-0.174139,-0.018907,1,0,0,0,0,0,0,0.310881,-0.062291,-0.012178,1,0,0,0,0,0,0
13.740000,0.213525,0.028730,-0.002976,1,0,0,0,0,0,0,0.110357,-0.030732,-0.003836,1,0,0,0,0,0,0,0.109187,-0.186402,-0.006532,1,0,0,0,0,0,0,0.260276,-0.173176,-0.018932,1,0,0,0,0,0,0,0.316091,-0.062918,-0.012227,1,0,0,0,0,0,0
13.750000,0.207117,0.028348,-0.002678,1,0,0,0,0,0,0,0.102888,-0.030362,-0.003666,1,0,0,0,0,0,0,0.099898,-0.184497,-0.006585,1,0,0,0,0,0,0,0.253614,-0.171925,-0.018850,1,0,0,0,0,0,0,0.320977,-0.063265,-0.012199,1,0,0,0,0,0,0
13.760000,0.199698,0.028108,-0.002373,1,0,0,0,0,0,0,0.094634,-0.029899,-0.003493,1,0,0,0,0,0,0,0.089874,-0.182207,-0.006557,1,0,0,0,0,0,0,0.245722,-0.170375,-0.018660,1,0,0,0,0,0,0,0.325369,-0.063338,-0.012096,1,0,0,0,0,0,0
13.770000,0.191345,0.027996,-0.002067,1,0,0,0,0,0,0,0.085694,-0.029345,-0.003316,1,0,0,0,0,0,0,0.079198,-0.179548,-0.006460,1,0,0,0,0,0,0,0.236718,-0.168511,-0.018365,1,0,0,0,0,0,0,0.328561,-0.063143,-0.011916,1,0,0,0,0,0,0
13.780000,0.182129,0.028007,-0.001764,1,0,0,0,0,0,0,0.076182,-0.028688,-0.003139,1,0,0,0,0,0,0,0.067971,-0.176534,-0.006306,1,0,0,0,0,0,0,0.226725,-0.166320,-0.017968,1,0,0,0,0,0,0,0.330318,-0.062689,-0.011663,1,0,0,0,0,0,0
13.790000,0.172123,0.028146,-0.001464,1,0,0,0,0,0,0,0.066216,-0.027918,-0.002960,1,0,0,0,0,0,0,0.056312,-0.173173,-0.006107,1,0,0,0,0,0,0,0.215861,-0.163804,-0.017478,1,0,0,0,0,0,0,0.330635,-0.061985,-0.011338,1,0,0,0,0,0,0
13.800000,0.161404,0.028420,-0.001169,1,0,0,0,0,0,0,0.055906,-0.027034,-0.002783,1,0,0,0,0,0,0,0.044338,-0.169471,-0.005873,1,0,0,0,0,0,0,0.204246,-0.160977,-0.016908,1,0,0,0,0,0,0,0.329554,-0.061041,-0.010945,1,0,0,0,0,0,0
13.810000,0.150040,0.028841,-0.000880,1,0,0,0,0,0,0,0.045352,-0.026046,-0.002611,1,0,0,0,0,0,0,0.032154,-0.165437,-0.005617,1,0,0,0,0,0,0,0.191996,-0.157860,-0.016272,1,0,0,0,0,0,0,0.327129,-0.059870,-0.010490,1,0,0,0,0,0,0
13.820000,0.138101,0.029416,-0.000599,1,0,0,0,0,0,0,0.034647,-0.024973,-0.002446,1,0,0,0,0,0,0,0.019857,-0.161078,-0.005351,1,0,0,0,0,0,0,0.179224,-0.154474,-0.015586,1,0,0,0,0,0,0,0.323422,-0.058486,-0.009978,1,0,0,0,0,0,0
13.830000,0.125666,0.030143,-0.000331,1,0,0,0,0,0,0,0.023883,-0.023833,-0.002291,1,0,0,0,0,0,0,0.007534,-0.156403,-0.005084,1,0,0,0,0,0,0,0.166018,-0.150859,-0.014866,1,0,0,0,0,0,0,0.318498,-0.056905,-0.009418,1,0,0,0,0,0,0
13.840000,0.112818,0.031010,-0.000079,1,0,0,0,0,0,0,0.013157,-0.022639,-0.002148,1,0,0,0,0,0,0,-0.004743,-0.151429,-0.004829,1,0,0,0,0,0,0,0.152458,-0.147070,-0.014130,1,0,0,0,0,0,0,0.312428,-0.055144,-0.008820,1,0,0,0,0,0,0
13.850000,0.099650,0.031996,0.000149,1,0,0,0,0,0,0,0.002553,-0.021399,-0.002017,1,0,0,0,0,0,0,-0.016901,-0.146176,-0.004595,1,0,0,0,0,0,0,0.138621,-0.143161,-0.013394,1,0,0,0,0,0,0,0.305281,-0.053219,-0.008191,1,0,0,0,0,0,0
13.860000,0.086258,0.033078,0.000350,1,0,0,0,0,0,0,-0.007854,-0.020112,-0.001901,1,0,0,0,0,0,0,-0.028861,-0.140665,-0.004391,1,0,0,0,0,0,0,0.124580,-0.139181,-0.012670,1,0,0,0,0,0,0,0.297133,-0.051149,-0.007541,1,0,0,0,0,0,0
13.870000,0.072730,0.034246,0.000520,1,0,0,0,0,0,0,-0.017988,-0.018780,-0.001798,1,0,0,0,0,0,0,-0.040548,-0.134919,-0.004223,1,0,0,0,0,0,0,0.110412,-0.135176,-0.011968,1,0,0,0,0,0,0,0.288059,-0.048949,-0.006880,1,0,0,0,0,0,0
13.880000,0.059146,0.035501,0.000659,1,0,0,0,0,0,0,-0.027786,-0.017403,-0.001711,1,0,0,0,0,0,0,-0.051909,-0.128975,-0.004097,1,0,0,0,0,0,0,0.096202,-0.131186,-0.011295,1,0,0,0,0,0,0,0.278134,-0.046636,-0.006215,1,0,0,0,0,0,0
13.890000,0.045574,0.036854,0.000765,1,0,0,0,0,0,0,-0.037210,-0.015987,-0.001639,1,0,0,0,0,0,0,-0.062895,-0.122873,-0.004016,1,0,0,0,0,0,0,0.082048,-0.127242,-0.010653,1,0,0,0,0,0,0,0.267436,-0.044225,-0.005555,1,0,0,0,0,0,0
13.900000,0.032068,0.038333,0.000838,1,0,0,0,0,0,0,-0.046227,-0.014539,-0.001582,1,0,0,0,0,0,0,-0.073462,-0.116650,-0.003981,1,0,0,0,0,0,0,0.068065,-0.123368,-0.010046,1,0,0,0,0,0,0,0.256043,-0.041731,-0.004906,1,0,0,0,0,0,0
13.910000,0.018670,0.039968,0.000877,1,0,0,0,0,0,0,-0.054807,-0.013069,-0.001540,1,0,0,0,0,0,0,-0.083564,-0.110338,-0.003994,1,0,0,0,0,0,0,0.054384,-0.119583,-0.009472,1,0,0,0,0,0,0,0.244035,-0.039169,-0.004276,1,0,0,0,0,0,0
13.920000,0.005426,0.041780,0.000879,1,0,0,0,0,0,0,-0.062938,-0.011588,-0.001513,1,0,0,0,0,0,0,-0.093159,-0.103964,-0.004053,1,0,0,0,0,0,0,0.041140,-0.115912,-0.008932,1,0,0,0,0,0,0,0.231493,-0.036555,-0.003670,1,0,0,0,0,0,0
13.930000,-0.007604,0.043770,0.000840,1,0,0,0,0,0,0,-0.070604,-0.010105,-0.001498,1,0,0,0,0,0,0,-0.102205,-0.097551,-0.004156,1,0,0,0,0,0,0,0.028469,-0.112388,-0.008425,1,0,0,0,0,0,0,0.218500,-0.033905,-0.003095,1,0,0,0,0,0,0
13.940000,-0.020340,0.045921,0.000759,1,0,0,0,0,0,0,-0.077789,-0.008632,-0.001495,1,0,0,0,0,0,0,-0.110677,-0.091140,-0.004299,1,0,0,0,0,0,0,0.016503,-0.109052,-0.007947,1,0,0,0,0,0,0,0.205146,-0.031240,-0.002557,1,0,0,0,0,0,0
13.950000,-0.032687,0.048210,0.000633,1,0,0,0,0,0,0,-0.084479,-0.007174,-0.001502,1,0,0,0,0,0,0,-0.118548,-0.084774,-0.004476,1,0,0,0,0,0,0,0.005364,-0.105943,-0.007496,1,0,0,0,0,0,0,0.191522,-0.028583,-0.002059,1,0,0,0,0,0,0
13.960000,-0.044545,0.050614,0.000462,1,0,0,0,0,0,0,-0.090670,-0.005735,-0.001519,1,0,0,0,0,0,0,-0.125788,-0.078503,-0.004680,1,0,0,0,0,0,0,-0.004843,-0.103081,-0.007067,1,0,0,0,0,0,0,0.177722,-0.025961,-0.001608,1,0,0,0,0,0,0
13.970000,-0.055814,0.053120,0.000247,1,0,0,0,0,0,0,-0.096357,-0.004314,-0.001544,1,0,0,0,0,0,0,-0.132372,-0.072381,-0.004899,1,0,0,0,0,0,0,-0.014036,-0.100465,-0.006656,1,0,0,0,0,0,0,0.163836,-0.023402,-0.001207,1,0,0,0,0,0,0
13.980000,-0.066401,0.055724,-0.000010,1,0,0,0,0,0,0,-0.101531,-0.002906,-0.001577,1,0,0,0,0,0,0,-0.138276,-0.066466,-0.005123,1,0,0,0,0,0,0,-0.022170,-0.098085,-0.006258,1,0,0,0,0,0,0,0.149944,-0.020932,-0.000857,1,0,0,0,0,0,0
13.990000,-0.076227,0.058432,-0.000309,1,0,0,0,0,0,0,-0.106189,-0.001504,-0.001619,1,0,0,0,0,0,0,-0.143475,-0.060808,-0.005341,1,0,0,0,0,0,0,-0.029249,-0.095934,-0.005872,1,0,0,0,0,0,0,0.136120,-0.018567,-0.000558,1,0,0,0,0,0,0
14.000000,-0.085220,0.061252,-0.000649,1,0,0,0,0,0,0,-0.110328,-0.000099,-0.001668,1,0,0,0,0,0,0,-0.147951,-0.055438,-0.005543,1,0,0,0,0,0,0,-0.035308,-0.094023,-0.005495,1,0,0,0,0,0,0,0.122436,-0.016313,-0.000306,1,0,0,0,0,0,0
14.010000,-0.093322,0.064192,-0.001028,1,0,0,0,0,0,0,-0.113950,0.001319,-0.001726,1,0,0,0,0,0,0,-0.151696,-0.050371,-0.005725,1,0,0,0,0,0,0,-0.040391,-0.092375,-0.005125,1,0,0,0,0,0,0,0.108958,-0.014162,-0.000097,1,0,0,0,0,0,0
14.020000,-0.100486,0.067260,-0.001444,1,0,0,0,0,0,0,-0.117057,0.002758,-0.001793,1,0,0,0,0,0,0,-0.154719,-0.045607,-0.005882,1,0,0,0,0,0,0,-0.044511,-0.091014,-0.004758,1,0,0,0,0,0,0,0.095757,-0.012100,0.000075,1,0,0,0,0,0,0
14.030000,-0.106683,0.070453,-0.001893,1,0,0,0,0,0,0,-0.119656,0.004220,-0.001867,1,0,0,0,0,0,0,-0.157046,-0.041136,-0.006012,1,0,0,0,0,0,0,-0.047647,-0.089953,-0.004393,1,0,0,0,0,0,0,0.082908,-0.010103,0.000215,1,0,0,0,0,0,0
14.040000,-0.111893,0.073756,-0.002370,1,0,0,0,0,0,0,-0.121756,0.005701,-0.001949,1,0,0,0,0,0,0,-0.158713,-0.036946,-0.006116,1,0,0,0,0,0,0,-0.049771,-0.089194,-0.004030,1,0,0,0,0,0,0,0.070486,-0.008136,0.000329,1,0,0,0,0,0,0
14.050000,-0.116092,0.077134,-0.002866,1,0,0,0,0,0,0,-0.123373,0.007189,-0.002035,1,0,0,0,0,0,0,-0.159757,-0.033032,-0.006193,1,0,0,0,0,0,0,-0.050893,-0.088746,-0.003668,1,0,0,0,0,0,0,0.058566,-0.006141,0.000421,1,0,0,0,0,0,0
14.060000,-0.119247,0.080548,-0.003372,1,0,0,0,0,0,0,-0.124526,0.008670,-0.002124,1,0,0,0,0,0,0,-0.160203,-0.029395,-0.006240,1,0,0,0,0,0,0,-0.051063,-0.088635,-0.003308,1,0,0,0,0,0,0,0.047256,-0.004034,0.000497,1,0,0,0,0,0,0
14.070000,-0.121320,0.083958,-0.003877,1,0,0,0,0,0,0,-0.125238,0.010124,-0.002210,1,0,0,0,0,0,0,-0.160056,-0.026041,-0.006256,1,0,0,0,0,0,0,-0.050342,-0.088906,-0.002949,1,0,0,0,0,0,0,0.036723,-0.001691,0.000560,1,0,0,0,0,0,0
14.080000,-0.122301,0.087341,-0.004372,1,0,0,0,0,0,0,-0.125532,0.011532,-0.002293,1,0,0,0,0,0,0,-0.159310,-0.022989,-0.006236,1,0,0,0,0,0,0,-0.048771,-0.089588,-0.002591,1,0,0,0,0,0,0,0.027204,0.001055,0.000612,1,0,0,0,0,0,0
14.090000,-0.122216,0.090690,-0.004852,1,0,0,0,0,0,0,-0.125426,0.012881,-0.002368,1,0,0,0,0,0,0,-0.157957,-0.020272,-0.006175,1,0,0,0,0,0,0,-0.046350,-0.090654,-0.002240,1,0,0,0,0,0,0,0.018969,0.004384,0.000653,1,0,0,0,0,0,0
14.100000,-0.121121,0.094023,-0.005312,1,0,0,0,0,0,0,-0.124931,0.014165,-0.002436,1,0,0,0,0,0,0,-0.156001,-0.017931,-0.006068,1,0,0,0,0,0,0,-0.043057,-0.092016,-0.001905,1,0,0,0,0,0,0,0.012173,0.008391,0.000680,1,0,0,0,0,0,0
14.110000,-0.119079,0.097372,-0.005751,1,0,0,0,0,0,0,-0.124056,0.015387,-0.002495,1,0,0,0,0,0,0,-0.153453,-0.016008,-0.005908,1,0,0,0,0,0,0,-0.038864,-0.093547,-0.001593,1,0,0,0,0,0,0,0.006704,0.012980,0.000686,1,0,0,0,0,0,0
14.120000,-0.116144,0.100767,-0.006168,1,0,0,0,0,0,0,-0.122803,0.016550,-0.002546,1,0,0,0,0,0,0,-0.150328,-0.014531,-0.005694,1,0,0,0,0,0,0,-0.033763,-0.095132,-0.001315,1,0,0,0,0,0,0,0.002353,0.017942,0.000671,1,0,0,0,0,0,0
14.130000,-0.112357,0.104224,-0.006560,1,0,0,0,0,0,0,-0.121169,0.017658,-0.002590,1,0,0,0,0,0,0,-0.146634,-0.013498,-0.005428,1,0,0,0,0,0,0,-0.027777,-0.096717,-0.001075,1,0,0,0,0,0,0,-0.000948,0.023096,0.000636,1,0,0,0,0,0,0
14.140000,-0.107754,0.107746,-0.006922,1,0,0,0,0,0,0,-0.119152,0.018712,-0.002626,1,0,0,0,0,0,0,-0.142374,-0.012873,-0.005121,1,0,0,0,0,0,0,-0.020954,-0.098317,-0.000874,1,0,0,0,0,0,0,-0.003228,0.028241,0.000587,1,0,0,0,0,0,0
14.150000,-0.102387,0.111324,-0.007248,1,0,0,0,0,0,0,-0.116749,0.019707,-0.002652,1,0,0,0,0,0,0,-0.137554,-0.012606,-0.004783,1,0,0,0,0,0,0,-0.013368,-0.099984,-0.000714,1,0,0,0,0,0,0,-0.004715,0.033133,0.000530,1,0,0,0,0,0,0
14.160000,-0.096334,0.114947,-0.007533,1,0,0,0,0,0,0,-0.113967,0.020635,-0.002670,1,0,0,0,0,0,0,-0.132202,-0.012639,-0.004426,1,0,0,0,0,0,0,-0.005122,-0.101747,-0.000598,1,0,0,0,0,0,0,-0.005693,0.037686,0.000469,1,0,0,0,0,0,0
14.170000,-0.089693,0.118612,-0.007772,1,0,0,0,0,0,0,-0.110816,0.021489,-0.002676,1,0,0,0,0,0,0,-0.126379,-0.012925,-0.004060,1,0,0,0,0,0,0,0.003674,-0.103589,-0.000527,1,0,0,0,0,0,0,-0.006184,0.042036,0.000408,1,0,0,0,0,0,0
14.180000,-0.082563,0.122318,-0.007963,1,0,0,0,0,0,0,-0.107314,0.022262,-0.002671,1,0,0,0,0,0,0,-0.120168,-0.013445,-0.003689,1,0,0,0,0,0,0,0.012935,-0.105467,-0.000505,1,0,0,0,0,0,0,-0.006010,0.046377,0.000348,1,0,0,0,0,0,0
14.190000,-0.075023,0.126064,-0.008101,1,0,0,0,0,0,0,-0.103484,0.022952,-0.002655,1,0,0,0,0,0,0,-0.113657,-0.014217,-0.003316,1,0,0,0,0,0,0,0.022616,-0.107335,-0.000532,1,0,0,0,0,0,0,-0.005025,0.050783,0.000293,1,0,0,0,0,0,0
14.200000,-0.067123,0.129829,-0.008185,1,0,0,0,0,0,0,-0.099353,0.023562,-0.002629,1,0,0,0,0,0,0,-0.106915,-0.015269,-0.002939,1,0,0,0,0,0,0,0.032711,-0.109156,-0.000607,1,0,0,0,0,0,0,-0.003133,0.055148,0.000247,1,0,0,0,0,0,0
14.210000,-0.058891,0.133567,-0.008208,1,0,0,0,0,0,0,-0.094950,0.024101,-0.002594,1,0,0,0,0,0,0,-0.099987,-0.016618,-0.002561,1,0,0,0,0,0,0,0.043228,-0.110892,-0.000727,1,0,0,0,0,0,0,-0.000217,0.059272,0.000217,1,0,0,0,0,0,0
14.220000,-0.050348,0.137218,-0.008168,1,0,0,0,0,0,0,-0.090306,0.024578,-0.002551,1,0,0,0,0,0,0,-0.092894,-0.018251,-0.002187,1,0,0,0,0,0,0,0.054158,-0.112495,-0.000890,1,0,0,0,0,0,0,0.003740,0.062972,0.000207,1,0,0,0,0,0,0
14.230000,-0.041526,0.140724,-0.008062,1,0,0,0,0,0,0,-0.085450,0.025002,-0.002501,1,0,0,0,0,0,0,-0.085648,-0.020135,-0.001824,1,0,0,0,0,0,0,0.065475,-0.113926,-0.001090,1,0,0,0,0,0,0,0.008643,0.066186,0.000217,1,0,0,0,0,0,0
14.240000,-0.032484,0.144045,-0.007892,1,0,0,0,0,0,0,-0.080409,0.025384,-0.002447,1,0,0,0,0,0,0,-0.078266,-0.022221,-0.001479,1,0,0,0,0,0,0,0.077133,-0.115176,-0.001323,1,0,0,0,0,0,0,0.014469,0.068966,0.000247,1,0,0,0,0,0,0
14.250000,-0.023301,0.147166,-0.007660,1,0,0,0,0,0,0,-0.075211,0.025729,-0.002388,1,0,0,0,0,0,0,-0.070776,-0.024462,-0.001159,1,0,0,0,0,0,0,0.089060,-0.116257,-0.001586,1,0,0,0,0,0,0,0.021200,0.071383,0.000300,1,0,0,0,0,0,0
14.260000,-0.014060,0.150091,-0.007371,1,0,0,0,0,0,0,-0.069883,0.026040,-0.002325,1,0,0,0,0,0,0,-0.063214,-0.026816,-0.000868,1,0,0,0,0,0,0,0.101143,-0.117176,-0.001875,1,0,0,0,0,0,0,0.028703,0.073430,0.000371,1,0,0,0,0,0,0
14.270000,-0.004826,0.152826,-0.007030,1,0,0,0,0,0,0,-0.064454,0.026320,-0.002259,1,0,0,0,0,0,0,-0.055613,-0.029248,-0.000610,1,0,0,0,0,0,0,0.113234,-0.117910,-0.002184,1,0,0,0,0,0,0,0.036848,0.075022,0.000457,1,0,0,0,0,0,0
14.280000,0.004369,0.155368,-0.006642,1,0,0,0,0,0,0,-0.058953,0.026570,-0.002190,1,0,0,0,0,0,0,-0.048001,-0.031725,-0.000385,1,0,0,0,0,0,0,0.125175,-0.118416,-0.002503,1,0,0,0,0,0,0,0.045566,0.076073,0.000548,1,0,0,0,0,0,0
14.290000,0.013523,0.157693,-0.006211,1,0,0,0,0,0,0,-0.053411,0.026791,-0.002118,1,0,0,0,0,0,0,-0.040406,-0.034212,-0.000196,1,0,0,0,0,0,0,0.136823,-0.118660,-0.002819,1,0,0,0,0,0,0,0.054793,0.076577,0.000636,1,0,0,0,0,0,0
14.300000,0.022656,0.159761,-0.005745,1,0,0,0,0,0,0,-0.047863,0.026987,-0.002043,1,0,0,0,0,0,0,-0.032861,-0.036676,-0.000043,1,0,0,0,0,0,0,0.148059,-0.118641,-0.003124,1,0,0,0,0,0,0,0.064467,0.076612,0.000717,1,0,0,0,0,0,0
14.310000,0.031783,0.161528,-0.005250,1,0,0,0,0,0,0,-0.042340,0.027161,-0.001967,1,0,0,0,0,0,0,-0.025409,-0.039087,0.000075,1,0,0,0,0,0,0,0.158793,-0.118382,-0.003416,1,0,0,0,0,0,0,0.074475,0.076291,0.000791,1,0,0,0,0,0,0
14.320000,0.040906,0.162971,-0.004734,1,0,0,0,0,0,0,-0.036877,0.027321,-0.001890,1,0,0,0,0,0,0,-0.018100,-0.041428,0.000159,1,0,0,0,0,0,0,0.168955,-0.117910,-0.003691,1,0,0,0,0,0,0,0.084650,0.075700,0.000858,1,0,0,0,0,0,0
14.330000,0.049997,0.164109,-0.004202,1,0,0,0,0,0,0,-0.031505,0.027475,-0.001812,1,0,0,0,0,0,0,-0.010977,-0.043701,0.000213,1,0,0,0,0,0,0,0.178496,-0.117247,-0.003946,1,0,0,0,0,0,0,0.094801,0.074873,0.000916,1,0,0,0,0,0,0
14.340000,0.058996,0.164991,-0.003659,1,0,0,0,0,0,0,-0.026256,0.027630,-0.001733,1,0,0,0,0,0,0,-0.004073,-0.045915,0.000238,1,0,0,0,0,0,0,0.187395,-0.116409,-0.004179,1,0,0,0,0,0,0,0.104781,0.073827,0.000960,1,0,0,0,0,0,0
14.350000,0.067830,0.165673,-0.003107,1,0,0,0,0,0,0,-0.021157,0.027790,-0.001655,1,0,0,0,0,0,0,0.002601,-0.048067,0.000238,1,0,0,0,0,0,0,0.195643,-0.115413,-0.004389,1,0,0,0,0,0,0,0.114539,0.072609,0.000993,1,0,0,0,0,0,0
14.360000,0.076431,0.166179,-0.002548,1,0,0,0,0,0,0,-0.016232,0.027954,-0.001576,1,0,0,0,0,0,0,0.009048,-0.050141,0.000214,1,0,0,0,0,0,0,0.203222,-0.114277,-0.004574,1,0,0,0,0,0,0,0.124097,0.071320,0.001021,1,0,0,0,0,0,0
14.370000,0.084752,0.166488,-0.001990,1,0,0,0,0,0,0,-0.011497,0.028113,-0.001497,1,0,0,0,0,0,0,0.015274,-0.052109,0.000169,1,0,0,0,0,0,0,0.210095,-0.113010,-0.004733,1,0,0,0,0,0,0,0.133506,0.070098,0.001061,1,0,0,0,0,0,0
14.380000,0.092769,0.166542,-0.001442,1,0,0,0,0,0,0,-0.006968,0.028259,-0.001418,1,0,0,0,0,0,0,0.021285,-0.053950,0.000106,1,0,0,0,0,0,0,0.216215,-0.111606,-0.004861,1,0,0,0,0,0,0,0.142757,0.069070,0.001129,1,0,0,0,0,0,0
14.390000,0.100468,0.166293,-0.000914,1,0,0,0,0,0,0,-0.002663,0.028387,-0.001339,1,0,0,0,0,0,0,0.027077,-0.055655,0.000028,1,0,0,0,0,0,0,0.221559,-0.110051,-0.004953,1,0,0,0,0,0,0,0.151804,0.068318,0.001242,1,0,0,0,0,0,0
14.400000,0.107823,0.165732,-0.000415,1,0,0,0,0,0,0,0.001400,0.028493,-0.001260,1,0,0,0,0,0,0,0.032638,-0.057225,-0.000062,1,0,0,0,0,0,0,0.226143,-0.108330,-0.005002,1,0,0,0,0,0,0,0.160607,0.067872,0.001406,1,0,0,0,0,0,0
14.410000,0.114779,0.164890,0.000055,1,0,0,0,0,0,0,0.005215,0.028568,-0.001183,1,0,0,0,0,0,0,0.037951,-0.058672,-0.000162,1,0,0,0,0,0,0,0.230009,-0.106433,-0.005004,1,0,0,0,0,0,0,0.169185,0.067749,0.001627,1,0,0,0,0,0,0
14.420000,0.121263,0.163821,0.000497,1,0,0,0,0,0,0,0.008775,0.028601,-0.001106,1,0,0,0,0,0,0,0.042995,-0.060005,-0.000270,1,0,0,0,0,0,0,0.233190,-0.104358,-0.004958,1,0,0,0,0,0,0,0.177586,0.067962,0.001911,1,0,0,0,0,0,0
14.430000,0.127195,0.162575,0.000912,1,0,0,0,0,0,0,0.012079,0.028583,-0.001032,1,0,0,0,0,0,0,0.047750,-0.061228,-0.000384,1,0,0,0,0,0,0,0.235689,-0.102124,-0.004866,1,0,0,0,0,0,0,0.185795,0.068483,0.002256,1,0,0,0,0,0,0
14.440000,0.132508,0.161176,0.001300,1,0,0,0,0,0,0,0.015124,0.028505,-0.000960,1,0,0,0,0,0,0,0.052193,-0.062330,-0.000502,1,0,0,0,0,0,0,0.237475,-0.099771,-0.004738,1,0,0,0,0,0,0,0.193694,0.069224,0.002649,1,0,0,0,0,0,0
14.450000,0.137161,0.159643,0.001662,1,0,0,0,0,0,0,0.017909,0.028362,-0.000891,1,0,0,0,0,0,0,0.056301,-0.063296,-0.000620,1,0,0,0,0,0,0,0.238517,-0.097360,-0.004589,1,0,0,0,0,0,0,0.201104,0.070047,0.003062,1,0,0,0,0,0,0
14.460000,0.141140,0.157996,0.001996,1,0,0,0,0,0,0,0.020432,0.028149,-0.000825,1,0,0,0,0,0,0,0.060049,-0.064105,-0.000735,1,0,0,0,0,0,0,0.238804,-0.094949,-0.004435,1,0,0,0,0,0,0,0.207845,0.070795,0.003462,1,0,0,0,0,0,0
14.470000,0.144441,0.156270,0.002306,1,0,0,0,0,0,0,0.022692,0.027861,-0.000764,1,0,0,0,0,0,0,0.063416,-0.064745,-0.000845,1,0,0,0,0,0,0,0.238354,-0.092564,-0.004280,1,0,0,0,0,0,0,0.213779,0.071332,0.003818,1,0,0,0,0,0,0
14.480000,0.147067,0.154498,0.002595,1,0,0,0,0,0,0,0.024693,0.027500,-0.000706,1,0,0,0,0,0,0,0.066390,-0.065217,-0.000948,1,0,0,0,0,0,0,0.237214,-0.090192,-0.004122,1,0,0,0,0,0,0,0.218824,0.071571,0.004107,1,0,0,0,0,0,0
14.490000,0.149022,0.152712,0.002866,1,0,0,0,0,0,0,0.026440,0.027069,-0.000654,1,0,0,0,0,0,0,0.068960,-0.065533,-0.001042,1,0,0,0,0,0,0,0.235446,-0.087786,-0.003949,1,0,0,0,0,0,0,0.222941,0.071491,0.004320,1,0,0,0,0,0,0
14.500000,0.150306,0.150930,0.003120,1,0,0,0,0,0,0,0.027939,0.026572,-0.000605,1,0,0,0,0,0,0,0.071127,-0.065712,-0.001128,1,0,0,0,0,0,0,0.233117,-0.085294,-0.003751,1,0,0,0,0,0,0,0.226127,0.071133,0.004465,1,0,0,0,0,0,0
14.510000,0.150920,0.149157,0.003358,1,0,0,0,0,0,0,0.029199,0.026018,-0.000561,1,0,0,0,0,0,0,0.072899,-0.065772,-0.001205,1,0,0,0,0,0,0,0.230295,-0.082685,-0.003519,1,0,0,0,0,0,0,0.228402,0.070570,0.004556,1,0,0,0,0,0,0
14.520000,0.150869,0.147398,0.003579,1,0,0,0,0,0,0,0.030232,0.025416,-0.000522,1,0,0,0,0,0,0,0.074290,-0.065726,-0.001273,1,0,0,0,0,0,0,0.227046,-0.079960,-0.003257,1,0,0,0,0,0,0,0.229816,0.069868,0.004610,1,0,0,0,0,0,0
14.530000,0.150162,0.145662,0.003783,1,0,0,0,0,0,0,0.031050,0.024775,-0.000486,1,0,0,0,0,0,0,0.075321,-0.065584,-0.001334,1,0,0,0,0,0,0,0.223423,-0.077148,-0.002973,1,0,0,0,0,0,0,0.230457,0.069076,0.004637,1,0,0,0,0,0,0
