time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.720000,0.139986,-0.101135,0.325226,0.025638,-0.025769,0.076522,0.582590,-0.028222,1.146880,0.000825,-0.077680,-0.133591,-0.306719,0.524349,1.256081,0.000538,0.016255,0.241876,-0.329455,-0.509098,1.167219,-0.060670,0.007459,-0.084896
0.730000,0.139262,-0.101035,0.327526,0.022659,-0.024613,0.081285,0.585058,-0.025994,1.151295,0.006831,-0.070341,-0.120560,-0.308998,0.524718,1.255374,-0.005042,0.016760,0.234793,-0.327731,-0.511655,1.171102,-0.054977,0.001029,-0.074174
0.740000,0.138672,-0.100953,0.329736,0.020172,-0.023573,0.085620,0.587339,-0.023919,1.155484,0.012216,-0.063579,-0.108408,-0.311105,0.525057,1.254666,-0.010046,0.017175,0.227910,-0.326124,-0.514022,1.174781,-0.049730,-0.004753,-0.064217
0.750000,0.138150,-0.100966,0.331909,0.017966,-0.022863,0.089704,0.589447,-0.021985,1.159460,0.017031,-0.057350,-0.097075,-0.313053,0.525366,1.253958,-0.014525,0.017509,0.221220,-0.324628,-0.516210,1.178267,-0.044896,-0.009944,-0.054970
0.760000,0.137677,-0.101076,0.334053,0.015976,-0.022477,0.093563,0.591395,-0.020184,1.163233,0.021325,-0.051611,-0.086507,-0.314853,0.525649,1.253251,-0.018522,0.017769,0.214717,-0.323233,-0.518234,1.181571,-0.040442,-0.014593,-0.046387
0.770000,0.137246,-0.101271,0.336165,0.014176,-0.022359,0.097197,0.593193,-0.018506,1.166815,0.025144,-0.046326,-0.076652,-0.316515,0.525907,1.252546,-0.022079,0.017963,0.208395,-0.321934,-0.520104,1.184701,-0.036339,-0.018746,-0.038421
0.780000,0.136848,-0.101532,0.338245,0.012534,-0.022447,0.100615,0.594853,-0.016942,1.170214,0.028526,-0.041459,-0.067464,-0.318049,0.526142,1.251842,-0.025233,0.018096,0.202248,-0.320724,-0.521831,1.187668,-0.032560,-0.022444,-0.031032
0.790000,0.136465,-0.101840,0.340300,0.010990,-0.022674,0.103847,0.596384,-0.015486,1.173442,0.031509,-0.036979,-0.058899,-0.319464,0.526356,1.251142,-0.028018,0.018175,0.196271,-0.319596,-0.523426,1.190479,-0.029080,-0.025726,-0.024179
0.800000,0.136068,-0.102169,0.342345,0.009452,-0.022959,0.106944,0.597796,-0.014129,1.176505,0.034128,-0.032856,-0.050916,-0.320770,0.526550,1.250445,-0.030466,0.018206,0.190458,-0.318546,-0.524898,1.193143,-0.025877,-0.028626,-0.017829
0.810000,0.134846,-0.101228,0.344972,0.005489,-0.019453,0.111774,0.599096,-0.012866,1.179414,0.036413,-0.029064,-0.043478,-0.321972,0.526727,1.249752,-0.032605,0.018192,0.184805,-0.317567,-0.526256,1.195667,-0.022930,-0.031178,-0.011947
0.820000,0.132748,-0.099614,0.347727,-0.000921,-0.014115,0.116842,0.599120,-0.014694,1.187254,0.035604,-0.032719,-0.025541,-0.317977,0.523509,1.246575,-0.022336,0.010111,0.173913,-0.317338,-0.526384,1.197028,-0.021839,-0.030744,-0.008739
0.830000,0.130292,-0.097242,0.350540,-0.008134,-0.006797,0.121898,0.599135,-0.016382,1.194682,0.034794,-0.035944,-0.008948,-0.314271,0.520524,1.243536,-0.013017,0.002795,0.163594,-0.317120,-0.526497,1.198318,-0.020806,-0.030282,-0.005765
0.840000,0.127495,-0.094214,0.353405,-0.016049,0.002095,0.126915,0.599141,-0.017938,1.201720,0.033986,-0.038777,0.006387,-0.310833,0.517759,1.240628,-0.004574,-0.003817,0.153818,-0.316915,-0.526596,1.199541,-0.019827,-0.029798,-0.003010
0.850000,0.124390,-0.090628,0.356330,-0.024535,0.012199,0.131907,0.599140,-0.019372,1.208386,0.033180,-0.041248,0.020546,-0.307646,0.515196,1.237846,0.003061,-0.009779,0.144554,-0.316720,-0.526681,1.200700,-0.018899,-0.029295,-0.000460
0.860000,0.127482,-0.097413,0.355509,-0.015188,-0.007275,0.125571,0.599132,-0.020693,1.214700,0.032379,-0.043390,0.033602,-0.304693,0.512822,1.235184,0.009952,-0.015145,0.135774,-0.316535,-0.526753,1.201798,-0.018018,-0.028776,0.001898
0.870000,0.127737,-0.099525,0.356883,-0.014113,-0.013087,0.125964,0.599117,-0.021908,1.220678,0.031583,-0.045229,0.045627,-0.301957,0.510625,1.232637,0.016157,-0.019959,0.127451,-0.316361,-0.526814,1.202839,-0.017182,-0.028242,0.004076
0.880000,0.127374,-0.100617,0.358688,-0.014812,-0.015861,0.127631,0.599097,-0.023026,1.226338,0.030794,-0.046792,0.056684,-0.299424,0.508593,1.230199,0.021729,-0.024267,0.119562,-0.316195,-0.526865,1.203825,-0.016389,-0.027698,0.006085
0.890000,0.126731,-0.101231,0.360625,-0.016292,-0.017187,0.129651,0.599072,-0.024052,1.231695,0.030013,-0.048101,0.066835,-0.297080,0.506713,1.227865,0.026720,-0.028108,0.112083,-0.316038,-0.526907,1.204759,-0.015636,-0.027145,0.007935
0.900000,0.125934,-0.101560,0.362587,-0.018173,-0.017649,0.131685,0.599043,-0.024993,1.236764,0.029241,-0.049180,0.076137,-0.294912,0.504976,1.225632,0.031174,-0.031520,0.104993,-0.315889,-0.526939,1.205643,-0.014921,-0.026586,0.009637
0.910000,0.125056,-0.101712,0.364521,-0.020235,-0.017578,0.133574,0.599010,-0.025856,1.241559,0.028478,-0.050048,0.084642,-0.292908,0.503371,1.223494,0.035134,-0.034537,0.098271,-0.315747,-0.526964,1.206480,-0.014241,-0.026021,0.011199
0.920000,0.124138,-0.101702,0.366261,-0.022348,-0.017037,0.134818,0.597717,-0.026171,1.245276,0.024790,-0.049615,0.090682,-0.295687,0.503912,1.230478,0.027817,-0.032466,0.110897,-0.316220,-0.524363,1.206648,-0.015012,-0.019336,0.011316
0.930000,0.123217,-0.101649,0.368004,-0.024406,-0.016385,0.136032,0.596512,-0.026453,1.248788,0.021400,-0.049114,0.096150,-0.298271,0.504420,1.237086,0.021137,-0.030521,0.122441,-0.316655,-0.521947,1.206805,-0.015678,-0.013244,0.011407
0.940000,0.122314,-0.101582,0.369714,-0.026352,-0.015707,0.137111,0.595390,-0.026704,1.252103,0.018284,-0.048555,0.101082,-0.300672,0.504898,1.243336,0.015045,-0.028695,0.132969,-0.317055,-0.519703,1.206952,-0.016245,-0.007703,0.011476
0.950000,0.121429,-0.101508,0.371383,-0.028184,-0.015028,0.138029,0.594345,-0.026926,1.255232,0.015425,-0.047942,0.105512,-0.302902,0.505348,1.249244,0.009498,-0.026980,0.142544,-0.317423,-0.517620,1.207089,-0.016724,-0.002670,0.011523
0.960000,0.120555,-0.101423,0.373015,-0.029931,-0.014337,0.138808,0.593373,-0.027123,1.258184,0.012803,-0.047284,0.109470,-0.304974,0.505770,1.254829,0.004456,-0.025368,0.151225,-0.317761,-0.515687,1.207217,-0.017121,0.001891,0.011550
0.970000,0.119680,-0.101324,0.374620,-0.031626,-0.013626,0.139480,0.592468,-0.027295,1.260967,0.010401,-0.046585,0.112988,-0.306897,0.506168,1.260104,-0.000119,-0.023854,0.159066,-0.318071,-0.513894,1.207337,-0.017443,0.006017,0.011559
0.980000,0.118793,-0.101203,0.376210,-0.033304,-0.012871,0.140088,0.591626,-0.027445,1.263589,0.008204,-0.045851,0.116093,-0.308680,0.506542,1.265085,-0.004261,-0.022431,0.166119,-0.318355,-0.512231,1.207448,-0.017697,0.009740,0.011551
