time,load_gps_x,load_gps_y,load_gps_z,drone0_gps_x,drone0_gps_y,drone0_gps_z,drone1_gps_x,drone1_gps_y,drone1_gps_z,drone2_gps_x,drone2_gps_y,drone2_gps_z
0.900000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
0.910000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
0.920000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
0.930000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
0.940000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
0.950000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
0.960000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
0.970000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
0.980000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
0.990000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
1.000000,-0.004471,-0.004267,0.091022,0.589547,-0.024066,1.295651,-0.329519,0.510066,1.313606,-0.317570,-0.493297,1.202302
1.010000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.020000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.030000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.040000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.050000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.060000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.070000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.080000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.090000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.100000,0.003739,0.006046,0.156797,0.591738,0.016120,1.265389,-0.290706,0.513429,1.322361,-0.307995,-0.475812,1.248921
1.110000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
1.120000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
1.130000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
