time,wind_vx,wind_vy,wind_vz
16.690000,1.192614,0.461124,0.023253
16.700000,1.196616,0.459440,0.024564
16.710000,1.198329,0.449908,0.021329
16.720000,1.195437,0.451847,0.016033
16.730000,1.204456,0.453049,0.016040
16.740000,1.203770,0.445789,0.020310
16.750000,1.206677,0.448504,0.027428
16.760000,1.210341,0.449668,0.025739
16.770000,1.211016,0.444538,0.028051
16.780000,1.209452,0.440703,0.029677
16.790000,1.213969,0.439867,0.028968
16.800000,1.212378,0.433735,0.034018
16.810000,1.208828,0.427334,0.026903
16.820000,1.211098,0.425818,0.030527
16.830000,1.221076,0.430821,0.030286
16.840000,1.217658,0.430782,0.029883
16.850000,1.227565,0.420916,0.039509
16.860000,1.229895,0.425832,0.043174
16.870000,1.229485,0.423534,0.050818
16.880000,1.230312,0.421818,0.050649
16.890000,1.233494,0.412397,0.056702
16.900000,1.233752,0.423860,0.054249
16.910000,1.225299,0.433164,0.057993
16.920000,1.225752,0.435820,0.061844
16.930000,1.225962,0.430187,0.054822
16.940000,1.222650,0.433291,0.061265
16.950000,1.228259,0.435850,0.065111
16.960000,1.231754,0.431439,0.061470
16.970000,1.237258,0.438478,0.066353
16.980000,1.227354,0.429764,0.062929
16.990000,1.223271,0.426479,0.054377
17.000000,1.219221,0.429373,0.054441
17.010000,1.219314,0.425964,0.050681
17.020000,1.220780,0.421682,0.047557
17.030000,1.219066,0.428868,0.044158
17.040000,1.218657,0.419597,0.049631
17.050000,1.219838,0.419346,0.038864
17.060000,1.217244,0.412206,0.032337
17.070000,1.215269,0.414486,0.026587
17.080000,1.211155,0.418771,0.031383
17.090000,1.209061,0.412256,0.028584
17.100000,1.206628,0.413618,0.031800
17.110000,1.198116,0.409729,0.032180
17.120000,1.202508,0.403230,0.028729
17.130000,1.202257,0.398284,0.028856
17.140000,1.216923,0.400076,0.025097
17.150000,1.211826,0.406389,0.027650
17.160000,1.215011,0.411896,0.027378
17.170000,1.211452,0.419394,0.026207
17.180000,1.215871,0.419586,0.019197
17.190000,1.205866,0.413457,0.019961
17.200000,1.208258,0.418967,0.017201
17.210000,1.199915,0.424702,0.013832
17.220000,1.197821,0.427784,0.015864
17.230000,1.208282,0.428052,0.014526
17.240000,1.201857,0.426013,0.019178
17.250000,1.202970,0.420458,0.022063
17.260000,1.202920,0.422915,0.023807
17.270000,1.205847,0.424666,0.022268
17.280000,1.198250,0.429850,0.021370
17.290000,1.192863,0.425358,0.021403
